QuestionID,ExamYear,QuestionStem,CorrectAnswer,BodySystem,BodySystem_Source,BodySystem_Confidence,ClinicalCategory,BlueprintCategory,BlueprintCategory_Predicted,Blueprint_Confidence,Blueprint_Source,Subcategory,Subcat_Source,Reference,Explanation,ScoringStatus,YearLastUsed
Q2024-970,2024,"A 33-year-old female sees you for follow-up of recently diagnosed diarrhea-predominant irritable 
bowel syndrome (IBS-D). She has had some improvement in the consistency of her stools and in the 
frequency and urgency of her bowel movements with the addition of a psyllium supplement, but she 
continues to have periodic significant cramping and bloating. She prefers over-the-counter products 
and supplements to prescription medication when possible. 
 
Which one of the following over-the-counter products has the best evidence of benefit for improving 
global symptoms of IBS-D? 
A)   Bismuth subsalicylate (Pepto-Bismol) 
B)   Omega-3 fatty acids 
C)   Peppermint oil 
D)   Hypericum perforatum (St Johnâ€™s wort) 
E)   Wheat bran

A) 
B) 
C) 
D) 
E) ",C,Gastrointestinal,Predicted,1.143,,Acute Care and Diagnosis,Acute Care and Diagnosis,1.0,Gold Standard,Pharmacology,medium,"Lacy BE, Pimentel M, Brenner DM, et al: ACG clinical guideline: Management of irritable bowel syndrome. Am J Gastroenterol 2021;116(1):17-44.","Peppermint oil has evidence of benefit in alleviating symptoms related to irritable bowel 
syndrome (IBS) and is recommended by the American College of Gastroenterologists, 
the American Gastroenterological Association, and the British Society of 
Gastroenterology in their clinical practice guidelines. Peppermint oil is classified as an 
antispasmodic, and it is thought to have a relaxant effect on smooth muscle due to the 
blockade of calcium channels. Enteric-coated formulations are recommended to avoid 
esophageal reflux that may occur due to relaxation of the lower esophageal sphincter.  
Bismuth subsalicylate, omega-3 fatty acids, Hypericum perforatum (St Johnâ€™s wort), and 
wheat bran are not evidence-based recommendations for the management of IBS in 
any guidelines. Furthermore, wheat bran is a source of insoluble fiber, and soluble fiber 
is recommended for IBS.  
 
References  
Lacy BE, Pimentel M, Brenner DM, et al. ACG clinical guideline: management of irritable 
bowel syndrome. Am J Gastroenterol. 2021;116(1):17-44.     
 
Lembo A, Sultan S, Chang L, Heidelbaugh JJ, Smalley W, Verne GN. AGA clinical 
practice guideline on the pharmacological management of irritable bowel syndrome with 
diarrhea. Gastroenterology. 2022;163(1):137-151.     
 
Vasant DH, Paine PA, Black CJ, et al. British Society of Gastroenterology guidelines on 
the management of irritable bowel syndrome. Gut. 2021;70(7):1214-1240.",Scored,
Q2024-971,2024,"A generally healthy 13-month-old female is brought to the urgent care clinic by her parent because of 
concerns that she might have pneumonia. The parent says that the toddler has been coughing for the 
last week and has low energy and decreased appetite. She does not have a history of wheezing or 
breathing problems. 
 
Which one of the following history or physical examination findings, if present, would be the most 
concerning for community-acquired pneumonia as a cause of this toddlerâ€™s cough? 
A)   A 3-day history of fevers up to 100.2 Â°F 
B)   Cloudy nasal drainage 
C)   Coughing that wakes the child 
D)   Grunting and retractions 
E)   Recent pneumococcal vaccination

A) 
B) 
C) 
D) 
E) ",D,Respiratory,Extracted,1.0,,Emergent and Urgent Care,Emergent and Urgent Care,1.0,Gold Standard,Prevention,medium,,"An abnormal chest examination, including grunting and retractions, is one of the 
physical examination findings most predictive of community-acquired pneumonia in 
pediatric patients and one of the criteria used in the Pediatric Acute Febrile Respiratory 
Illness rule. Nasal drainage and the absence of significant fever are negative predictors 
in this rule. Cough that disrupts sleep is a common reason for children to be seen by a 
physician for medical care, but it is not necessarily suggestive of pneumonia. 
Pneumococcal vaccination decreases a childâ€™s risk for significant bacterial community-
acquired pneumonia.  
 
References 
Chan FYY, Lui CT, Tse CF, Poon KM. Decision rule to predict pneumonia in children 
presented with acute febrile respiratory illness. Am J Emerg Med. 2020;38(12):2557-
2563.     
 
Katz SE, Williams DJ. Pediatric community-acquired pneumonia in the United States: 
changing epidemiology, diagnostic and therapeutic challenges, and areas for future 
research. Infect Dis Clin North Am. 2018;32(1):47-63.     
 
Kobayashi M, Farrar JL, Gierke R, et al. Use of 15-valent pneumococcal conjugate 
vaccine among US children: updated recommendations of the Advisory Committee on 
Immunization Practicesâ€“United States, 2022. MMWR Morb Mortal Wkly Rep. 
2022;71(37):1174-1181.    
 
Murgia V, Manti S, Licari A, De Filippo M, Ciprandi G, Marseglia GL. Upper respiratory 
tract infection-associated acute cough and the urge to cough: new insights for clinical 
practice. Pediatr Allergy Immunol Pulmonol. 2020;33(1):3-11.     
 
Smith DK, Kuckel DP, Recidoro AM. Community-acquired pneumonia in children: rapid 
evidence review. Am Fam Physician. 2021;104(6):618-625.",Scored,
Q2024-972,2024,"An 89-year-old female with end-stage, widely metastatic lung cancer is receiving hospice care. Her 
symptoms, including pain, have been well controlled until recently. According to her caregiver, she is 
now experiencing excessive oropharyngeal secretions. 
 
Which one of the following medications would most effectively control this patientâ€™s secretions? 
A)   Chlorpheniramine/hydrocodone suspension 
B)   Glycopyrrolate 
C)   Haloperidol 
D)   Hydroxyzine 
E)   Morphine

A) 
B) 
C) 
D) 
E) ",B,Patient-Based Systems,Predicted,1.083,,Chronic Care Management,Chronic Care Management,1.0,Gold Standard,Pharmacology,high,Albert RH: End-of-life care: Managing common symptoms. Am Fam Physician 2017;95(6):356-361.,"Symptom management at the end of life aims to provide comfort and dignity for 
patients and their families. One of the common symptoms at the end of life is excessive 
oropharyngeal secretions. This can cause increased noisy breathing in the last hours to 
days of life, often referred to as a death rattle. Terminal secretions do not result in 
airway obstruction or respiratory distress for the patient but can be distressing to family 
members who are concerned that the patient is â€œdrowningâ€ in secretions. Family 
members often request that suctioning be performed; however, this does not reduce 
the rattling noise and can cause further distress to the patient.  
 
Anticholinergic medications can be used to reduce the volume of secretions and noisy 
breathing, but there is little high-quality evidence to support this practice. 
Glycopyrrolate, hyoscyamine, and transdermal scopolamine may also be used. Neither 
chlorpheniramine/hydrocodone nor hydroxyzine has a role in typical end-of-life care. 
Haloperidol is effective for the treatment of delirium. Opioids such as morphine are 
used to treat dyspnea (SOR B) but have no effect on secretions.  
 
References  
Albert RH. End-of-life care: managing common symptoms. Am Fam Physician. 
2017;95(6):356-361.     
 
Lim RBL. End-of-life care in patients with advanced lung cancer. Ther Adv Respir Dis. 
2016;10(5):455-467.",Scored,
Q2024-973,2024,"Which one of the following is a best practice strategy for avoiding the use of stigmatizing or 
judgmental language in the medical record? 
A)   Attributing responsibility to patients for their condition 
B)   Documenting when a patient â€œrefusesâ€ a recommendation 
C)   Including socioeconomic status in the â€œone-linerâ€ about the patient 
D)   Leading with ethnic identifiers 
E)   Using person-first language

A) 
B) 
C) 
D) 
E) ",E,Patient-Based Systems,Predicted,1.052,,Foundations of Care,Foundations of Care,1.0,Gold Standard,Management,fallback,"Healy M, Kidia K. The power in our words: reducing bias in clinical communication. Am Fam Physician. 2023;107(5):454-455.","Person-first language focuses on the patient and not the condition and is an important 
humanizing strategy that should be used in clinical documentation. For example, â€œa 
patient with diabetesâ€ is preferred over referring to a patient as â€œa diabetic.â€ It is 
important to avoid blaming the patient by attributing responsibility for their condition to 
them. Documenting that a patient â€œrefusesâ€ a recommendation carries a negative 
connotation and it is preferable to use a neutral alternative such â€œchooses.â€ Social 
identifiers such as race, ethnicity, or socioeconomic status can be markers of 
marginalization and trigger unconscious bias. These identifiers should not be used to 
lead the history of present illness or included in a â€œone-liner.â€ Instead, they can be 
included in the social history if verified by the patient.  
 
   
Reference   
Healy M, Kidia K. The power in our words: reducing bias in clinical communication. Am 
Fam Physician. 2023;107(5):454-455.",Scored,
Q2024-974,2024,"A 32-year-old female presents to your office because of a 2-month history of painful intercourse and 
vaginal dryness. She is 1 year post partum and started combined oral contraceptives 4 months ago. 
She is no longer breastfeeding and desires continued contraception. Her menstrual cycles have been 
regular, and she has not had any vaginal discharge. She reports intermittent dysuria and frequency, 
but no urinary incontinence. The pelvic examination is within normal limits and her symptoms are 
not reproduced on examination. A urine pregnancy test is negative, and a urinalysis is within normal 
limits. 
 
Which one of the following would most likely alleviate this patientâ€™s symptoms? 
A)   Switching to a levonorgestrel IUD (Mirena) 
B)   Trigger point injections 
C)   OnabotulinumtoxinA (Botox) 
D)   Cognitive behavioral therapy 
E)   Myofascial pelvic physical therapy

A) 
B) 
C) 
D) 
E) ",A,Sexual and Reproductive,Extracted,1.0,,Acute Care and Diagnosis,Acute Care and Diagnosis,1.0,Gold Standard,Diagnosis,medium,"Hill DA, Taylor CA. Dyspareunia in women. Am Fam Physician. 2021;103(10):597-604.","This patient has dyspareunia, and the most likely etiology is vaginal dryness related to 
her use of combined oral contraceptives. The levonorgestrel IUD has not been 
associated with vaginal dryness, and changing her contraception would likely alleviate 
her symptoms and provide ongoing desired contraception. She can use vaginal 
lubricants or moisturizers for vaginal dryness. She does not meet the diagnostic criteria 
for vulvodynia, vaginismus, or myofascial pelvic pain syndrome. Trigger point injections, 
cognitive behavioral therapy, and myofascial pelvic physical therapy are possible 
treatments for vaginismus or vulvodynia. OnabotulinumtoxinA is used off-label as a 
treatment option for interstitial cystitis or female chronic pelvic pain but only after other 
treatments have failed.  
 
References  
Both S, Lew-Starowicz M, Luria M, et al. Hormonal contraception and female sexuality: 
position statements from the European Society of Sexual Medicine (ESSM). J Sex Med. 
2019;16(11):1681-1695.    
 
Hill DA, Taylor CA. Dyspareunia in women. Am Fam Physician. 2021;103(10):597-604.    
 
Smith NK, Jozkowski KN, Sanders SA. Hormonal contraception and female pain, orgasm 
and sexual pleasure. J Sex Med. 2014;11(2):462-470.",Scored,
Q2024-975,2024,"A 32-year-old male has presented to your office 4 times over the past several months because of 
periods of intractable nausea and vomiting lasting 1â€“2 days, with up to 14 episodes each day. He has 
also experienced moderate abdominal pain, flushing, sweating, and dry mouth during these episodes. 
On 2 occasions he has required brief admission to the hospital for fluid resuscitation. Promethazine, 
ondansetron, and metoclopramide (Reglan) have been ineffective in treating his symptoms, but hot 
showers provide him relief. His medical history is significant for allergic rhinitis and obesity. His 
social history includes episodes of binge drinking approximately twice monthly and daily marijuana 
use since age 21. He has no history of intravenous drug use or tobacco abuse. 
 
Physical findings are significant for a weight loss of 4.5 kg (10 lb) over the past 3 months and 
moderate tenderness to epigastric palpation. During acute episodes, laboratory evaluations have 
revealed only mild elevations in BUN and creatinine levels and hematocrit. Abdominal 
ultrasonography and CT scans have been normal. 
 
Which one of the following is the most likely diagnosis? 
A)   Abdominal migraines 
B)   Cannabinoid hyperemesis syndrome 
C)   Carcinoid syndrome 
D)   Pancreatitis 
E)   Peptic ulcer disease

A) 
B) 
C) 
D) 
E) ",B,Psychiatric/Behavioral,Extracted,1.0,,Chronic Care Management,Chronic Care Management,1.0,Gold Standard,Diagnosis,high,"Fashner J, Gitu AC: Diagnosis and treatment of peptic ulcer disease and H. pylori infection. Am Fam Physician 2015;91(4):236-242.","Cannabinoid hyperemesis syndrome (CHS) has become more common with increased 
legalization and acceptance of cannabis use. While it can be used as an antiemetic, 
cannabis can also promote vomiting in susceptible individuals who have a significant 
history of cannabinoid use. Long duration, higher frequency of use, and higher amounts 
of cannabis use are all risk factors for CHS. Symptomatic relief with hot showers or 
baths is not found in abdominal migraines, carcinoid syndrome, or peptic ulcer disease. 
Pancreatitis would cause elevations in lipase levels and some findings on imaging would 
be expected. Nausea from the other causes is generally relieved with traditional 
antiemetics. Carcinoid syndrome also causes episodic symptoms such as facial flushing, 
diarrhea, hypotension, and tachycardia, but not nausea or vomiting.  
   
References 
Angus-Leppan H, Saatci D, Sutcliffe A, Guiloff RJ. Abdominal migraine. BMJ. 
2018;360:k179.     
 
Fashner J, Gitu AC. Diagnosis and treatment of peptic ulcer disease and H. pylori 
infection. Am Fam Physician. 2015;91(4):236-242.     
 
Ito T, Lee L, Jensen RT. Carcinoid-syndrome: recent advances, current status and 
controversies. Curr Opin Endocrinol Diabetes Obes. 2018;25(1):22-35.     
 
Perisetti A, Gajendran M, Dasari CS, et al. Cannabis hyperemesis syndrome: an update 
on the pathophysiology and management. Ann Gastroenterol. 2020;33(6):571-578.     
 
Sorensen CJ, DeSanto K, Borgelt L, Phillips KT, Monte AA. Cannabinoid hyperemesis 
syndrome: diagnosis, pathophysiology, and treatment-a systematic review. J Med 
Toxicol. 2017;13(1):71-87.",Scored,
Q2024-976,2024,"Which one of the following conditions is most associated with an increased risk for venous 
thromboembolism? 
A)   Active cancer 
B)   COPD 
C)   Poorly controlled type 2 diabetes 
D)   Severe intermittent asthma 
E)   Stage 3 chronic kidney disease

A) 
B) 
C) 
D) 
E) ",A,Cardiovascular,Extracted,1.0,,Emergent and Urgent Care,Emergent and Urgent Care,1.0,Gold Standard,Prevention,medium,"Ortel TL, Neumann I, Ageno W, et al. American Society of Hematology 2020 guidelines for management of venous thromboembolism: treatment of deep vein thrombosis and pulmonary embolism. Blood Adv. 2020;4(19):4693-4738.","Patients with venous thromboembolism (VTE) should receive anticoagulant therapy for 
at least 3 months to reduce the risk for further embolization. In patients with persistent 
provoking factors such as active cancer or antiphospholipid syndrome, or who have had 
previous episodes of unprovoked VTE, the long-term risk for recurrence is high and 
indefinite anticoagulation therapy is recommended. The risk for VTE is much higher 
with active cancer compared to COPD, poorly controlled type 2 diabetes, severe 
intermittent asthma, and stage 3 chronic kidney disease.  
 
Reference   
Ortel TL, Neumann I, Ageno W, et al. American Society of Hematology 2020 guidelines 
for management of venous thromboembolism: treatment of deep vein thrombosis and 
pulmonary embolism. Blood Adv. 2020;4(19):4693-4738.",Scored,
Q2024-977,2024,"A 59-year-old female asks when she should consider screening for osteoporosis. Her last menstrual 
period was at age 53. 
 
According to the U.S. Preventive Services Task Force, which one of the following risk factors, if 
present, should lead to a calculation of osteoporosis risk with a screening tool and consideration of 
screening for osteoporosis now? 
A)   Low caffeine consumption 
B)   High alcohol consumption 
C)   Body weight >100 kg (220 lb) 
D)   A maternal aunt with a history of hip fracture 
E)   Nonsmoking status

A) 
B) 
C) 
D) 
E) ",B,Musculoskeletal,Predicted,1.11,,Preventive Care,Preventive Care,1.0,Gold Standard,Screening,high,"US Preventive Services Task Force; Curry SJ, Krist AH, et al. Screening for osteoporosis to prevent fractures: US Preventive Services Task Force recommendation statement. JAMA. 2018;319(24):2521-2531.","In postmenopausal women younger than age 65, the U.S. Preventive Services Task 
Force recommendations for osteoporosis screening include assessing for osteoporosis 
risk factors (parental history of hip fracture, smoking, high alcohol consumption, or low 
body weight) and use of a clinical risk assessment tool if 1 or more risk factors are 
present.  
 
Reference   
US Preventive Services Task Force; Curry SJ, Krist AH, et al. Screening for osteoporosis 
to prevent fractures: US Preventive Services Task Force recommendation statement. 
JAMA. 2018;319(24):2521-2531.",Scored,
Q2024-978,2024,"A 62-year-old female sees you for evaluation of pain and stiffness in her neck. For several years she 
has attributed these symptoms to the aging process, but she has recently developed a loss of dexterity 
in her hands that makes typing and knitting difficult. She does not have any loss of sensation or 
weakness in her extremities but has noticed some difficulties with balance in recent weeks. The pain 
does not radiate, and she does not have any history of recent trauma. She feels well otherwise and has 
not had any fevers, chills, bowel incontinence, or bladder incontinence. 
 
On examination you note mild tenderness of the spinous processes and paraspinous muscles of the 
cervical spine without focal tenderness. Her range of motion at the neck is limited due to pain. There 
are brisk reflexes in the bilateral upper and lower extremities and a positive Hoffman sign bilaterally 
with 4 beats of clonus on the right and 5 on the left. Her strength and sensation to light touch are 
intact in the bilateral upper extremities. 
 
Which one of the following cervical spine conditions is the most likely diagnosis? 
A)   Facet joint arthropathy 
B)   Myelopathy 
C)   Radiculopathy 
D)   Vertebral compression fracture 
E)   Vertebral osteomyelitis

A) 
B) 
C) 
D) 
E) ",B,Injuries/Musculoskeletal,Extracted,1.0,,Acute Care and Diagnosis,Acute Care and Diagnosis,1.0,Gold Standard,Diagnosis,high,,"The patient history and physical examination findings are most consistent with 
degenerative cervical myelopathy, a condition in which spinal cord dysfunction develops 
due to compression in the neck. Spinal cord compression can be due to disk herniation, 
ligament hypertrophy, or osteophyte formation, sometimes collectively called 
spondylosis. Symptoms can initially be nonspecific and subtle, and they can overlap 
with less serious conditions. Loss of hand dexterity, ataxia, and urinary urgency can be 
signs of spinal cord compression and warrant a comprehensive neurologic examination. 
The development of upper motor neuron signs including hyperreflexia, a positive 
Hoffmann sign (digital reflex of the fingers), and clonus are key findings that warrant 
urgent evaluation with MRI.  
 
Facet joint arthropathy causes more focal pain and is not associated with neurologic 
symptoms. Cervical radiculopathy involves compression of the nerve root rather than 
the spinal cord. Symptoms include shooting pain with sensory changes and weakness in 
a dermatomal distribution. A vertebral compression fracture leads to focal pain in the 
neck at the site of the fracture without neurologic symptoms. Osteomyelitis also causes 
more focal pain in the setting of systemic symptoms such as malaise and fever.  
 
References 
Childress MA, Stuek SJ. Neck pain: initial evaluation and management. Am Fam 
Physician. 2020;102(3):150-156.     
 
Davies BM, Mowforth OD, Smith EK, Kotter MRN. Degenerative cervical myelopathy. 
BMJ. 2018;360:k186.",Scored,
Q2024-979,2024,"A 30-year-old female presents to your office to discuss fertility and her irregular menses. The patient 
and her husband have been trying to conceive for the past 3 years but have been unsuccessful due to 
her irregular menstrual periods. Physical examination findings are significant for hirsutism and acne 
with hyperpigmentation on the posterior aspect of the neck and in the axillae. Her BMI is 35 kg/m2. 
Laboratory studies from 1 month ago show a hemoglobin A  of 5.0%. 
1c
 
Which one of the following medications would be the most appropriate treatment of this patientâ€™s 
infertility? 
A)   A GLP-1 receptor agonist 
B)   Letrozole (Femara) 
C)   Metformin 
D)   Spironolactone (Aldactone)

A) 
B) 
C) 
D) 
E) ",B,Sexual and Reproductive,Extracted,1.0,,Chronic Care Management,Chronic Care Management,1.0,Gold Standard,Pharmacology,high,,"This patient likely has polycystic ovary syndrome (PCOS) based on the clinical history 
and physical examination findings. Letrozole is an aromatase inhibitor that decreases 
the amount of estrogen produced by the body and is considered the first-line treatment 
for inducing ovulation in women with PCOS.  
 
GLP-1 receptor agonists reduce the degree of metabolic syndrome in patients with 
PCOS and are not indicated for ovulation induction. Metformin is inferior to letrozole for 
ovulation induction in patients with PCOS. Furthermore, this patient's hemoglobin A  
1c
indicates that she does not have prediabetes or diabetes mellitus. Spironolactone is an 
antiandrogen and is used to treat many PCOS symptoms, such as hirsutism, but does 
not induce ovulation.  
   
References  
Goodman NF, Cobin RH, Futterweit W, et al. American Association of Clinical 
Endocrinologists, American College of Endocrinology, and Androgen Excess and PCOS 
Society Disease State clinical review: guide to the best practices in the evaluation and 
treatment of polycystic ovary syndrome-part 1. Endocr Pract. 2015;21(11):1291-1300.    
 
Goodman NF, Cobin RH, Futterweit W, et al. American Association of Clinical 
Endocrinologists, American College of Endocrinology, and Androgen Excess and PCOS 
Society Disease State clinical review: guide to the best practices in the evaluation and 
treatment of polycystic ovary syndrome-part 2. Endocr Pract. 2015;21(12):1415-1426.    
 
Shrivastava S, Conigliaro RL. Polycystic ovarian syndrome. Med Clin North Am. 
2023;107(2):227-234.     
 
Wilkinson LD, Brady PH, Gin GT, Rosenblum E. Female pelvic conditions: polycystic 
ovary syndrome. FP Essent. 2022;515:26-31.    
 
Williams T, Moore JB, Regehr J. Polycystic ovary syndrome: common questions and 
answers. Am Fam Physician. 2023;107(3):264-272.",Scored,
Q2024-980,2024,"Which one of the following is present in polycythemia vera? 
A)   An Î±-1 antitrypsin deficiency 
B)   An elevated Î±-fetoprotein level 
C)   An elevated erythropoietin level 
D)   Antimitochondrial antibodies 
E)   A Janus kinase 2 mutation

A) 
B) 
C) 
D) 
E) ",E,Hematologic/ Immune,Predicted,1.096,,Acute Care and Diagnosis,Acute Care and Diagnosis,1.0,Gold Standard,Management,fallback,"Fox S, Griffin L, Robinson Harris D. Polycythemia vera: rapid evidence review. Am Fam Physician. 2021;103(11):680-687.","The World Health Organizationâ€™s major diagnostic criteria for polycythemia vera include 
an elevated hemoglobin or hematocrit level, abnormal bone marrow biopsy results, and 
the presence of the Janus kinase 2 (JAK2) genetic mutation, found in 98% of cases. 
The only minor criterion is a subnormal erythropoietin level, which helps distinguish 
polycythemia vera from common causes of secondary erythrocytosis such as smoking, 
sleep apnea, and testosterone use.  
 
Reference   
Fox S, Griffin L, Robinson Harris D. Polycythemia vera: rapid evidence review. Am Fam 
Physician. 2021;103(11):680-687.",Scored,
Q2024-981,2024,"A 72-year-old male presents to your office 3 months after hospitalization for an ischemic stroke. He 
has a history of diabetes mellitus that is well controlled on basal insulin. He has impaired mobility 
and balance, as well as left upper and lower extremity spasticity. He has fallen twice in the last week. 
His blood pressure is well controlled and recent laboratory studies are notable for an LDL-cholesterol 
level of 64 mg/dL and a hemoglobin A  of 6.9%. There is no evidence of cognitive impairment. His 
1c
Patient Health Questionnaireâ€“9 (PHQ-9) score is 3. 
 
Which one of the following would be the most appropriate next step in optimizing his post-stroke 
care? 
A)   Repeating neuroimaging 
B)   Increasing the basal insulin dosage 
C)   Initiating lorazepam (Ativan), 1â€“2 mg at bedtime 
D)   Initiating sertraline (Zoloft), 50 mg daily 
E)   Referral to a physical therapist

A) 
B) 
C) 
D) 
E) ",E,Psychogenic,Predicted,1.141,,Chronic Care Management,Chronic Care Management,1.0,Gold Standard,Management,high,"Larson ST, Ray BE, Wilbur J. Ischemic stroke management: posthospitalization and transition of care. Am Fam Physician. 2023;108(1):70-77.","This patient has common post-stroke complications and will benefit from physical 
therapy to address his mobility and spasticity, and to prevent falls. Repeat 
neuroimaging would only be indicated with a change in neurologic examination, 
including new focal neurologic deficits. His diabetes mellitus is adequately controlled 
and further increasing his insulin puts him at increased risk of hypoglycemia. Lorazepam 
is not first-line therapy for spasticity and is also associated with increased fall risk. 
Depression is common post stroke, but this patient is not reporting symptoms of low 
mood and has a normal Patient Health Questionnaireâ€“9 score.  
 
Reference   
Larson ST, Ray BE, Wilbur J. Ischemic stroke management: posthospitalization and 
transition of care. Am Fam Physician. 2023;108(1):70-77.",Scored,
Q2024-982,2024,"You see a 50-year-old female for a health maintenance examination. She is the primary caregiver for 
her father who has dementia, and she has heard that Alzheimer disease is genetic and asks if there is 
anything she can do to reduce her risk. She is in perimenopause and experiences severe hot flashes. 
She recently started a kickboxing class and drinks 1â€“2 beers per week. On examination her vital signs 
include a blood pressure of 138/80 mm Hg, a pulse rate of 63 beats/min, and a BMI of 30 kg/m2. 
 
Which one of the following should you recommend to decrease this patientâ€™s risk for dementia? 
A)   A memory training app on her smartphone 
B)   Abstaining from alcohol 
C)   Testing for biomarkers associated with Alzheimer disease 
D)   A target systolic blood pressure â‰¤130 mm Hg 
E)   Hormone therapy with estrogen and progesterone

A) 
B) 
C) 
D) 
E) ",D,Psychogenic,Predicted,1.12,,Preventive Care,Preventive Care,1.0,Gold Standard,Management,high,,"Maintaining a systolic blood pressure â‰¤130 mm Hg in midlife has been shown to reduce 
the risk for developing dementia. While reading, playing music, and speaking a foreign 
language have demonstrated benefits in maintaining cognition, there is no good-quality 
evidence to show that computer-based memory training games prevent cognitive 
decline. Extremes of alcohol use (both long-term abstinence and abuse) are associated 
with an increased risk for dementia. Most people who are positive for biomarkers 
associated with Alzheimer disease will not go on to develop the disease. Additionally, 
there is no evidence that presymptomatic identification of Alzheimer disease is 
beneficial. Hormone therapy with estrogen and progesterone is an effective treatment 
for vasomotor symptoms of menopause but is associated with an increased risk for 
dementia when administered in women â‰¥65 years of age. For women in their 40s and 
50s, hormone therapy with estrogen only has demonstrated a significant decrease in 
dementia, while estrogen plus progesterone therapy has demonstrated a nonsignificant 
decrease.  
 
References 
Gartlehner G, Patel SV, Reddy S, Rains C, Schwimmer M, Kahwati L. Hormone therapy 
for the primary prevention of chronic conditions in postmenopausal persons: updated 
evidence report and systematic review for the US Preventive Services Task Force. JAMA. 
2022;328(17):1747-1765.     
 
Gates NJ, Vernooij RW, Di Nisio M, et al. Computerised cognitive training for preventing 
dementia in people with mild cognitive impairment. Cochrane Database Syst Rev. 
2019;3(3):CD012279.     
 
Livingston G, Huntley J, Sommerlad A, et al. Dementia prevention, intervention, and 
care: 2020 report of the Lancet Commission. Lancet. 2020;396(10248):413-446.     
 
Nerattini M, Jett S, Andy C, et al. Systematic review and meta-analysis of the effects of 
menopause hormone therapy on risk of Alzheimerâ€™s disease and dementia. Front Aging 
Neurosci. 2023;15:1260427.",Scored,
Q2024-983,2024,"Which one of the following attention-deficit/hyperactivity disorder (ADHD) medications is 
considered safest to take while breastfeeding? 
A)   Amphetamine (Evekeo) 
B)   Atomoxetine (Strattera) 
C)   Clonidine 
D)   Guanfacine 
E)   Methylphenidate (Ritalin)

A) 
B) 
C) 
D) 
E) ",E,Psychiatric/Behavioral,Extracted,1.0,,Chronic Care Management,Chronic Care Management,1.0,Gold Standard,Pharmacology,medium,,"Racemic methylphenidate has been studied in breastfeeding mothers and drug levels in 
breast milk were found to be about 0.2% of the adult dose. Drug levels were 
undetectable in breastfed infants and the infants had no long-term growth or 
developmental issues. Methylphenidate can reduce serum prolactin levels, but this has 
not been shown to have any clinical impact on milk supply. Less is known about 
amphetamine in breastfeeding, but milk and infant serum levels are significantly higher 
than with methylphenidate. Atomoxetine and guanfacine have no reliable data in 
breastfeeding and should be avoided until more is known. Clonidine has been shown to 
be present in significant amounts in breast milk and serum from breastfed infants (up 
to 50% of the maternal serum levels). While no adverse effects have been shown, this 
high level of medication in the infant raises concerns, and experts recommend avoiding 
clonidine while breastfeeding.  
 
References  
Anderson PO. Stimulant therapy during breastfeeding. Breastfeed Med. 
2021;16(12):931-932.     
 
Spencer JP, Thomas S, Trondsen Pawlowski RH. Medication safety in breastfeeding. Am 
Fam Physician. 2022;106(6):638-644.",Scored,
Q2024-984,2024,"A 20-year-old female is brought to the emergency department after experiencing blunt abdominal 
trauma during a motor vehicle accident. A focused assessment with sonography for trauma (FAST) 
examination is performed at the bedside and there are no signs of internal bleeding. 
 
Based on these results, which one of the following should be the next step in evaluation? 
A)   No further imaging to evaluate for internal bleeding 
B)   Additional imaging only if the patient develops signs of hemodynamic compromise 
C)   Additional imaging to confirm the absence of bleeding 
D)   Diagnostic peritoneal lavage

A) 
B) 
C) 
D) 
E) ",C,Injuries/Musculoskeletal,Extracted,1.0,,Emergent and Urgent Care,Emergent and Urgent Care,1.0,Gold Standard,Workup,high,,"The focused assessment with sonography for trauma (FAST) evaluates the pericardium 
and 3 potential spaces within the peritoneal cavity for hemoperitoneum and 
hemopericardium. This bedside examination can be completed in less than 5 minutes, 
so it is ideal for emergency department settings. FAST has replaced diagnostic 
peritoneal lavage as a bedside evaluation for bleeding. A Cochrane review found that 
FAST has a 96% specificity but only a 74% sensitivity for detecting internal bleeding. 
The sensitivity in children was found to be even lower at 62%. Therefore, while a 
positive result will almost always be reliable and should prompt immediate bleeding 
control measures, a negative result carries the risk of being a false negative and must 
be confirmed by additional imaging such as CT.  
 
References  
Arnold MJ, Jonas CE, Carter RE. Point-of-care ultrasonography. Am Fam Physician. 
2020;101(5):275-285.     
 
Stengel D, Leisterer J, Ferrada P, Ekkernkamp A, Mutze S, Hoenning A. Point-of-care 
ultrasonography for diagnosing thoracoabdominal injuries in patients with blunt trauma. 
Cochrane Database Syst Rev. 2018;12(12):CD012669.",Scored,
