QuestionID,ExamYear,QuestionStem,CorrectAnswer,BodySystem,BodySystem_Source,BodySystem_Confidence,ClinicalCategory,BlueprintCategory,BlueprintCategory_Predicted,Blueprint_Confidence,Blueprint_Source,Subcategory,Subcat_Source,Reference,Explanation,ScoringStatus,YearLastUsed
Q2022-569,2022,"A 12-year-old female is brought to your office by her mother for evaluation of a knee abrasion
sustained earlier that day when she fell off her bike onto a gravel driveway. Her immunizations
are up to date, including Tdap vaccination last year. A physical examination reveals an irregular,
superficial abrasion measuring roughly 1Ã—2 cm, containing dirt and stony debris.
Which one of the following infection prevention measures would be most appropriate in this
situation?
A) Irrigation with tap water
B) Irrigation with 3% hydrogen peroxide
C) A topical antibiotic
D) An oral antibiotic
E) A tetanus booster

A) 
B) 
C) 
D) 
E) ",A,Integumentary,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.348,Predicted,Pharmacology,high,"Worster B, Zawora MQ, Hsieh C: Common questions about wound care. Am Fam Physician 2015;91(2):86-92. | Rupert J, Honeycutt JD, Odom MR: Foreign bodies in the skin: Evaluation and management. Am Fam Physician 2020;101(12):740-747.","The most important aspect of infection prevention in treating a superficial wound is cleaning and irrigation.
Studies have shown that irrigation with tap water provides similar outcomes compared to sterile saline
(SOR B). Antiseptic solutions such as hydrogen peroxide are no more effective than tap water, can be
caustic to wound tissue, and may delay healing (SOR C). Antibiotics should be used for treatment of
wound infections; however, non-infected wounds do not routinely require antibiotic prophylaxis unless
there is an increased risk of infection. Risk factors for wound infection include bite wounds, delayed
presentation, retained foreign material, insufficient cleaning, puncture or crush wounds, open fractures,
significant immunocompromise, and joint, cartilage, or tendon involvement. Patients with three or more
doses of tetanus toxoid with the most recent vaccination within the past 5 years do not require a tetanus
booster or tetanus immune globulin for prophylaxis, regardless of the type of wound.
Ref: Worster B, Zawora MQ, Hsieh C: Common questions about wound care. Am Fam Physician 2015;91(2):86-92. 2) Rupert
J,  Honeycutt  JD,  Odom  MR:  Foreign  bodies  in  the  skin:  Evaluation  and  management.  Am Fam Physician
2020;101(12):740-747.",,
Q2022-570,2022,"A 61-year-old male is found to have a 2-cm right adrenal incidentaloma on CT. He has no
history of hypertension, electrolyte abnormalities, headaches, flushing, or sweating.
Which one of the following studies should be performed in patients found to have an adrenal
incidentaloma?
A) An ACTH stimulation test
B) A dexamethasone suppression test
C) Paired serum aldosterone and plasma renin activity
D) Serum or urine metanephrines
E) A PET scan

A) 
B) 
C) 
D) 
E) ",B,Endocrine,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.385,Predicted,Management,medium,"Hitzeman N, Cotton E: Incidentalomas: Initial management. Am Fam Physician 2014;90(11):784-789. | Bancos I, Prete A: Approach to the patient with adrenal incidentaloma. J Clin Endocrinol Metab 2021;106(11):3331-3353.","Adrenal incidentalomas usually do not produce overt hormone excess, but mild autonomous cortisol
secretion (MACS) is present in up to 30%â€“50% of cases. This mild secretion of cortisol may predispose
patients to metabolic syndrome, osteoporosis, and cardiovascular events. MACS can be ruled out with an
overnight 1-mg dexamethasone suppression test. The remainder of the evaluation can be based on CT
findings and clinical symptoms.
67
An ACTH stimulation test is used to evaluate for adrenal insufficiency, which is not caused by an
adenoma. If no hypertension or hypokalemia are present, the serum aldosterone and plasma renin activity
paired values may not be necessary. Testing for metanephrines is indicated only if pheochromocytoma is
suspected. If no clinical symptoms of pheochromocytoma (such as hypertension, sweating, or headaches)
are present and the lesions are <10 Hounsfield units on CT, pheochromocytoma and malignancy are very
unlikely. A PET scan would not be indicated in this scenario.
Ref: Hitzeman N, Cotton E: Incidentalomas: Initial management. Am Fam Physician 2014;90(11):784-789. 2) Bancos I, Prete
A: Approach to the patient with adrenal incidentaloma. J Clin Endocrinol Metab 2021;106(11):3331-3353.",,
Q2022-571,2022,"A 24-month-old female is brought to your office by her mother because the child will not stand
on her right leg. Yesterday the patient was playing at the park and her mother did not notice any
injury occur. There has been no recent illness or fever. The child was born at full term, has had
no medical problems, and is up to date on vaccinations.
The patientâ€™s vital signs are normal. A physical examination reveals a healthy-appearing child
in no apparent distress. She grimaces and pulls away with palpation of the right leg over the
lower tibia and she will not bear weight. She has full passive range of motion of her hip, knee,
and ankle joints bilaterally without apparent pain. Anteroposterior and lateral radiographs of her
right tibia and fibula show no abnormalities.
Which one of the following would be the most appropriate next step in management?
A) Reassurance only
B) A CBC and C-reactive protein level
C) Immobilization with a cam boot, and repeat radiographs in 7 days
D) Bone scintigraphy
E) Referral to an orthopedic surgeon
60

A) 
B) 
C) 
D) 
E) ",C,Musculoskeletal,Extracted,1.0,Care of Children and Adolescents,,Emergent and Urgent Care,0.377,Predicted,Management,high,"Naranje S, Kelly DM, Sawyer JR: A systematic approach to the evaluation of a limping child. Am Fam Physician 2015;92(10):908-916. | Wang Y, Doyle M, Smit K, et al: The toddler’s fracture. Pediatr Emerg Care 2022;38(1):36-39.","A nondisplaced spiral fracture of the distal tibial shaft (toddlerâ€™s fracture) should be suspected in children
from 9 months to 3 years of age who present with pain in the distal third of the tibia after minor or even
unnoticed injury. Toddlerâ€™s fractures can have subtle radiographic findings and may not be visible on initial
radiographs, so repeat radiography to look for healing is appropriate. Standard treatment is immobilization
of the affected leg. While the fracture may heal without immobilization, reassurance alone is not
recommended given the unclear diagnosis. If repeat radiography is negative and symptoms have resolved,
reassurance may then be appropriate. For children with possible septic arthritis, laboratory studies should
be considered, but in this case there are no signs of infection. Bone scintigraphy is more sensitive than
radiography and can be considered if follow-up radiography is negative and symptoms persist. Toddlerâ€™s
fractures routinely heal without complication, so referral to an orthopedic surgeon at this time would be
premature.
Ref: Naranje S, Kelly DM, Sawyer JR: A systematic approach to the evaluation of a limping child. Am Fam Physician
2015;92(10):908-916. 2) Wang Y, Doyle M, Smit K, et al: The toddlerâ€™s fracture. Pediatr Emerg Care 2022;38(1):36-39.",,
Q2022-572,2022,"A 75-year-old female with no significant past medical history presents to your office with a
recent onset of postural dizziness and lightheadedness. An evaluation reveals a diagnosis of
orthostatic hypotension with no underlying etiology identified. After an unsuccessful trial of
managing her symptoms with nonpharmacologic measures, she returns to discuss additional
treatment options.
Which one of the following oral medications would be the preferred initial treatment?
A) Atomoxetine (Strattera)
B) Clonidine
C) Midodrine
D) Phenylephrine
E) Pyridostigmine (Mestinon)

A) 
B) 
C) 
D) 
E) ",C,Cardiovascular,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.358,Predicted,Pharmacology,high,"Freeman R, Abuzinadah AR, Gibbons C, et al: Orthostatic hypotension: JACC state-of-the-art review. J Am Coll Cardiol 2018;72(11):1294-1309. | Kim MJ, Farrell J. Orthostatic hypotension: a practical approach. Am Fam Physician. 2022;105(1):39-49.","Treatment of orthostatic hypotension begins with identifying and addressing the underlying cause(s) when
possible. This may include correcting a reversible medical condition or discontinuing an offending
medication. Nonpharmacologic measures should be initiated next and typically include increasing fluid and
sodium intake, improving physical fitness, wearing compression garments, and avoiding hot and humid
environments. When additional treatment is needed, first-line medication options include midodrine or
droxidopa, which act by increasing peripheral vascular resistance. Off-label use of atomoxetine or
pyridostigmine may be considered as adjunct therapy but these medications are not part of the initial
management. The  -antagonist clonidine typically causes a decrease in blood pressure through central
action on the sympathetic nervous system. In patients with autonomic dysfunction, however, clonidine can
increase venous return without a blood pressureâ€“lowering effect and therefore improve orthostatic
hypotension, but it should only be considered a supplementary treatment. The  -sympathomimetic
medication phenylephrine may also be considered as a second-line option, but it is not part of the initial
management of orthostatic hypotension.
68
Ref: Freeman R, Abuzinadah AR, Gibbons C, et al: Orthostatic hypotension: JACC state-of-the-art review. J Am Coll Cardiol
2018;72(11):1294-1309. 2) Kim MJ, Farrell J: Orthostatic hypotension: A practical approach. Am Fam Physician
2022;105(1):39-49.",,
Q2022-573,2022,"A 57-year-old male who uses tobacco presents with cough and dyspnea. His symptoms were
previously controlled with an albuterol (Proventil, Ventolin) inhaler once or twice a month. After
a 3-week trial of a tiotropium (Spiriva) inhaler his symptoms are better, but he is still having
frequent episodes of coughing and dyspnea. He has been smoking 1â€“2 packs of cigarettes a day
since age 13 and is not interested in quitting.
On examination he is afebrile, his vital signs are stable, and his oxygen saturation is 95% on
room  air.  His  lung  sounds  are  diminished,  and  the  remainder  of  the  examination  is
unremarkable. His in-office peak flow is 300 L/min. You suspect he has moderate COPD and
recommend pulmonary function tests but he declines.
In addition to continuing tiotropium, which one of the following medications would you
recommend adding to his current regimen?
A) An oral antibiotic
B) An oral corticosteroid
C) An inhaled corticosteroid
D) An inhaled long-acting Î²-agonist
E) A nebulized short-acting Î²-agonist

A) 
B) 
C) 
D) 
E) ",D,Respiratory,Extracted,1.0,Adult Medicine,,Chronic Care Management,0.409,Predicted,Pharmacology,medium,"Gentry S, Gentry B: Chronic obstructive pulmonary disease: Diagnosis and management. Am Fam Physician 2017;95(7):433-441. | Drugs for COPD. Med Lett Drugs Ther 2020;62(1606):137-144. | Global Strategy for the Diagnosis, Management, and Prevention of Chronic Obstructive Pulmonary Disease. Global Initiative for Chronic Obstructive Lung Disease, 2019.","Guidelines from the Global Initiative for Chronic Obstructive Lung Disease (GOLD), the National
Initiative for Health and Care Excellence, and the American College of Chest Physicians all recommend
that in addition to smoking cessation, COPD should be treated initially with either a long-acting  -agonist
(LABA) or a long-acting muscarinic antagonist (LAMA). If symptoms persist with either of those inhaled
medications then combination therapy should be initiated. An inhaled corticosteroid (ICS) can be added
to the LABA/LAMA regimen for triple therapy if symptoms continue. Long-term use of an ICS as
monotherapy is not recommended due to a slight increase in the incidence of pneumonia.
Ref: Gentry  S,  Gentry  B:  Chronic  obstructive  pulmonary  disease:  Diagnosis  and  management. Am Fam Physician
2017;95(7):433-441. 2) Drugs for COPD. Med Lett Drugs Ther 2020;62(1606):137-144. 3) Global Strategy for the
Diagnosis, Management, and Prevention of Chronic Obstructive Pulmonary Disease. Global Initiative for Chronic
Obstructive Lung Disease, 2022.",,
Q2022-574,2022,"A 25-year-old female presents to your office for an annual health maintenance visit. You note
a BMI of 17 kg/m2, a heart rate of 66 beats/min, and a blood pressure of 110/64 mm Hg. The
patient reports exercising for 2 hours each day, incorporating cardio and light weights. The
patient presents a detailed food diary and asks for advice about how to adjust her nutrition to lose
weight.
In order to provide the best care for this patient, which one of the following would you order?
A) A fecal calprotectin level
B) Stool cultures
C) A DEXA scan
D) Chest radiography
E) Thyroid ultrasonography
61

A) 
B) 
C) 
D) 
E) ",C,Psychogenic,Extracted,1.0,Mental Health,,Preventive Care,0.27,Predicted,Management,high,"Klein DA, Sylvester JE, Schvey NA. Eating disorders in primary care: diagnosis and management. Am Fam Physician. 2021;103(1):22-32.","This patient likely has an eating disorder. A DEXA scan is recommended to assess for low bone mineral
density in patients with suspected or diagnosed eating disorders. Other appropriate screenings include
orthostatic vital signs; a basic metabolic panel; a CBC; magnesium, phosphorus, prealbumin, and amylase
levels; thyroid testing; and an EKG. Fecal calprotectin levels, stool cultures, chest radiography, and
thyroid ultrasonography are not appropriate for this patient.
Ref: Klein DA, Sylvester JE, Schvey NA: Eating disorders in primary care: Diagnosis and management. Am Fam Physician
2021;103(1):22-32.",,
Q2022-575,2022,"Which  one  of  the  following  is  consistent  with  best  practices  for  prescribing  hormonal
contraception?
A) Delaying initiation until the patientâ€™s next menstrual period to avoid incidental use in
early pregnancy
B) Limiting prescription refills to 3 months at a time
C) Obtaining a thorough medical history to screen for contraindications
D) Requiring in-person visits rather than telehealth visits for contraceptive counseling due
to the need for a gynecologic examination
E) Requiring patients to have an up-to-date Papanicolaou test and sexually transmitted
infection screening

A) 
B) 
C) 
D) 
E) ",C,Reproductive: Female,Extracted,1.0,Care of the Female Patient,,Preventive Care,0.254,Predicted,Screening,high,Lesnewski R: Initiating hormonal contraception. Am Fam Physician 2021;103(5):291-300.,"There are many patient-related historical factors that may affect the safety and choice of hormonal
contraception, but very few physical factors are likely to be found on examination that would not otherwise
have been identified. Obtaining a thorough medical history is standard practice, but the Choosing Wisely
campaign recommends against requiring a pelvic or other physical examination prior to prescribing oral
contraceptives. It is unnecessary to wait to begin hormonal contraception until after the next menses, as
inadvertent exposure to oral contraception will not harm an early pregnancy. Prescribing a 1-year supply
of hormonal contraceptives improves adherence and lowers cost. There is broad consensus that sexually
transmitted infection screening and Papanicolaou testing should not be required to prescribe contraception.
Ref: Lesnewski R: Initiating hormonal contraception. Am Fam Physician 2021;103(5):291-300.
69",,
Q2022-576,2022,"A 4-year-old male is brought to your office by his mother because of fevers, irritability, runny
nose, and cough for the past week. On examination he is noted to have bilateral conjunctivitis;
dry cracked lips; a maculopapular rash; edema and erythema of his palms and soles bilaterally;
and a nontender, enlarged, right anterior cervical lymph node.
Which one of the following should be included in the evaluation of this patientâ€™s condition?
A) Chest radiography
B) Neck ultrasonography
C) Echocardiography
D) Neck CT
E) Cardiac MRI

A) 
B) 
C) 
D) 
E) ",C,Nonspecific,Extracted,1.0,Care of Children and Adolescents,,Acute Care and Diagnosis,0.506,Predicted,Pathophysiology,medium,"Darby JB, Jackson JM: Kawasaki disease and multisystem inflammatory syndrome in children: An overview and comparison. Am Fam Physician 2021;104(3):244-252.","This patient has the classic clinical manifestations of Kawasaki disease. All patients with Kawasaki disease
should undergo echocardiography due to the high risk of coronary artery dilation and aneurysm associated
with  the  disease.  Chest  radiography,  neck  ultrasonography,  neck  CT,  and  cardiac  MRI  are  not
recommended in the evaluation of a patient with Kawasaki disease and would only be recommended if
another clinical indication for these studies were present.
Ref: Darby JB, Jackson JM: Kawasaki disease and multisystem inflammatory syndrome in children: An overview and
comparison. Am Fam Physician 2021;104(3):244-252.",,
Q2022-577,2022,"A 35-year-old female presents with a 3-week history of radial-sided wrist pain without acute
trauma. Her symptoms are most prominent when lifting her 4-month-old infant into his car seat.
Which one of the following physical examination findings is most consistent with the likely
diagnosis?
A) Focal tenderness in the anatomic snuffbox
B) Focal tenderness over the triangular fibrocartilage complex
C) Pain reproduced by repeated percussion over the volar wrist
D) Pain  reproduced  by  thumb  passive  circumduction  with  axial  load  to  the  first
carpometacarpal joint
E) Pain reproduced by ulnar wrist deviation with the thumb placed inside a closed fist
62

A) 
B) 
C) 
D) 
E) ",E,Musculoskeletal,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.414,Predicted,Diagnosis,medium,"Shehab R, Mirabelli MH: Evaluation and diagnosis of wrist pain: A case-based approach. Am Fam Physician 2013;87(8):568-573. | Day CS, Wu WK, Smith CC: Examination of the hand and wrist. N Engl J Med 2019;380(12):e15.","This patient presents with a history of an atraumatic onset of radial-sided wrist pain that is typical of de
Quervainâ€™s tenosynovitis, a common overuse injury involving the tendons of the first dorsal compartment,
specifically the abductor pollicis longus and extensor pollicis brevis. This injury is most common in women
30â€“50 years of age and often occurs in new mothers who frequently pick up a child. Pain localizes to the
radial styloid and is reproduced by Finkelsteinâ€™s test, which involves placing the thumb inside a closed fist
followed by ulnar deviation of the wrist. Focal tenderness in the anatomic snuffbox would suggest injury
to the scaphoid, which is in the differential diagnosis for radial-sided wrist pain, although it usually occurs
through direct trauma such as a fall onto an outstretched hand. Injury to the triangular fibrocartilage
complex is a common cause of ulnar-sided, rather than radial-sided, wrist pain. Repeated percussion over
the volar wrist with resultant pain and/or paresthesia in a median nerve distribution describes Tinelâ€™s sign
for carpal tunnel syndrome. Thumb passive circumduction with an axial load to the first carpometacarpal
(CMC) joint describes the CMC grind test, which elicits pain from CMC joint arthritis.
Ref: Shehab R, Mirabelli MH: Evaluation and diagnosis of wrist pain: A case-based approach. Am Fam Physician
2013;87(8):568-573. 2) Day CS, Wu WK, Smith CC: Examination of the hand and wrist. N Engl J Med 2019;380(12):e15.",,
Q2022-578,2022,"A 90-year-old male with metastatic prostate cancer and osteoarthritis of the knees is brought to
the hospital with acute kidney injury due to dehydration, along with generalized weakness and
ambulatory dysfunction. Prior to his hospitalization he lived independently with part-time
caregiver assistance. Over the next 2 days his renal function improves, although physical and
occupational therapy evaluations reveal significant deficits in his activities of daily living. The
decision is made to transfer him to a skilled nursing facility.
In planning for his discharge, you discuss completion of a Physician Orders for Life-Sustaining
Treatment (POLST) form with the patient and his daughter, who says that her father already has
an advance directive. She asks you what distinguishes a POLST form from other advanced care
planning documents.
You explain to her that, as opposed to an advance directive, a POLST form
A) does not require a signature from a treating physician
B) is required for patients with a terminal illness in hospice care
C) provides specific orders for emergency medical services
D) should be completed for all patients during an annual Medicare wellness visit
E) supersedes the expressed wishes of a patient who can communicate

A) 
B) 
C) 
D) 
E) ",C,Patient-Based Systems,Extracted,1.0,Community Medicine,,Preventive Care,0.254,Predicted,Treatment,medium,"Talebreza S, Widera E. Advance directives: navigating conflicts between expressed wishes and best interests. Am Fam Physician. 2015;91(7):480-484. | POLST for Health Care Professionals. National POLST website, 2022.","An organization that is now known as National POLST began as an advisory panel and task force to
improve consistency in honoring the wishes of patients with serious illness or frailty regarding end-of-life
care. POLST, originally an acronym for Physician Orders for Life-Sustaining Treatment, varies in name
at the state level, although at the national level POLST is defined as a portable medical order. POLST
forms differ from other legal advanced care planning documents such as advance directives and living
wills, although the processes can work together.
70
The primary purpose of a POLST form is to provide specific medical orders in the event that a patient is
unable to communicate. Legal advanced care planning documents, in contrast, express general treatment
wishes and identify a health care proxy for surrogate decision-making but do not provide specific orders
for care. POLST forms are completed by a treating physician and signed by the patient or surrogate and
the physician, unlike advance directive documents, which are completed by the individual and are often
notarized. POLST forms are intended only for patients with serious illness and frailty, not for healthy
persons, whereas advance directives can be completed by any competent adult. POLST completion is
voluntary and is neither a requirement for entering hospice nor a routine part of the Medicare annual
wellness visit. Neither document type is intended to supersede the expressed wishes of a patient who can
communicate.
Ref: Talebreza S, Widera E: Advance directives: Navigating conflicts between expressed wishes and best interests. Am Fam
Physician 2015;91(7):480-484. 2) POLST for Health Care Professionals. National POLST website, 2022.",,
Q2022-579,2022,"A 53-year-old male undergoes colon cancer screening with multitarget stool DNA testing
(Cologuard). The result is negative and you are composing a message to send to his online
patient portal to discuss the results.
Which one of the following would be the most appropriate screening strategy for this patient?
A) Fecal immunochemical testing (FIT) now
B) FIT in 1 year
C) Colonoscopy now
D) Repeat multitarget stool DNA testing in 3 years
E) Repeat multitarget stool DNA testing in 5 years

A) 
B) 
C) 
D) 
E) ",D,Gastrointestinal,Extracted,1.0,Adult Medicine,,Preventive Care,0.307,Predicted,Screening,high,"Shaukat A, Kahi CJ, Burke CA, et al: ACG clinical guidelines: Colorectal cancer screening 2021. Am J Gastroenterol 2021;116(3):458-479. | Final Recommendation Statement: Lung Cancer: Screening. US Preventive Services Task Force, 2021.","The recommended interval for colon cancer screening with multitarget stool DNA testing is 3 years at
minimum, with the U.S. Preventive Services Task Force recommending an interval of 1â€“3 years. If the
screening is positive, proceeding with a colonoscopy is recommended. Fecal immunochemical testing (FIT)
has an annual screening interval if the test is negative, and colonoscopy is recommended if the FIT is
positive. Colonoscopy for patients without risk factors should be performed every 10 years, or sooner if
indicated by pathology results or risk factors.
Ref: Shaukat A, Kahi CJ, Burke CA, et al: ACG clinical guidelines: Colorectal cancer screening 2021. Am J Gastroenterol
2021;116(3):458-479. 2) Final Recommendation Statement: Colorectal Cancer: Screening. US Preventive Services Task
Force, 2021.",,
Q2022-580,2022,"A 60-year-old male with moderate COPD presents to your office with shortness of breath and
a cough with increased sputum volume. After appropriate evaluation, you diagnose an acute
COPD exacerbation.
According to Global Initiative for Chronic Obstructive Lung Disease (GOLD) guidelines, which
one of the following additional factors would provide the strongest indication for treatment with
antibiotics?
A) A decline in oxygen saturation from baseline
B) Diffuse wheezing on lung auscultation
C) A fever
D) Increased sputum purulence
E) Leukocytosis
63

A) 
B) 
C) 
D) 
E) ",D,Respiratory,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.303,Predicted,Pharmacology,high,"Global Strategy for Prevention, Diagnosis, and Management of COPD: 2022 Report. Global Initiative for Chronic Obstructive Lung Disease, 2022.","COPD exacerbations, when caused by an infectious agent, may be bacterial or viral. The Global Initiative
for Chronic Obstructive Lung Disease (GOLD) guidelines support the use of antibiotics in patients with
an acute COPD exacerbation with the three cardinal symptoms of increased dyspnea, increased sputum
volume, and increased sputum purulence; in patients with increased sputum purulence and one of the other
cardinal symptoms; and in patients who require invasive or noninvasive mechanical ventilation. Hypoxemia
and fever, although often seen in the setting of COPD exacerbations, do not provide as strong an indication
for treatment with antibiotics. Diffuse wheezing is a hallmark examination finding that is present in most
COPD exacerbations, regardless of the underlying cause. Leukocytosis is a relatively nonspecific marker
for acute inflammation and may be seen with either viral or bacterial etiologies. Serum biomarkers such
as C-reactive protein and procalcitonin have yielded controversial and conflicting evidence in guiding
antibiotic therapy.
Ref: Global Strategy for Prevention, Diagnosis, and Management of COPD: 2022 Report. Global Initiative for Chronic
Obstructive Lung Disease, 2022.
71",,
Q2022-581,2022,"Which one of the following is the recommended duration of anticoagulation for a first episode
of a provoked proximal deep vein thrombosis of the leg?
A) 6 weeks
B) 3 months
C) 9 months
D) 1 year
E) Lifelong

A) 
B) 
C) 
D) 
E) ",B,Cardiovascular,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.402,Predicted,Prognosis/Risk,medium,"Kearon C, Akl EA, Ornelas J, et al: Antithrombotic therapy for VTE disease: CHEST guideline and expert panel report. Chest 2016;149(2):315-352. | Kirkilesis G, Kakkos SK, Bicknell C, Salim S, Kakavia K. Treatment of distal deep vein thrombosis. Cochrane Database Syst Rev. 2020;4(4):CD013422. | Arnold MJ: Venous thromboembolism: Management guidelines from the American Society of Hematology. Am Fam Physician 2021;104(4):429-431.","The 2016 CHEST guideline and expert panel report gives a strong recommendation (Grade 1B) to support
3 months of anticoagulation after a first episode of a provoked proximal deep vein thrombosis (DVT) of
the leg. Treatment for 3 months appears to be superior to shorter treatment (6 weeks) with regard to
recurrence of DVT. Treatment regimens >6 months for an unprovoked DVT may slightly reduce the rate
of recurrence, but this is offset by an increased rate of bleeding and mortality.
Ref: Kearon C, Akl EA, Ornelas J, et al: Antithrombotic therapy for VTE disease: CHEST guideline and expert panel report.
Chest 2016;149(2):315-352. 2) Kirkilesis G, Kakkos SK, Bicknell C, et al: Treatment of distal deep vein thrombosis.
Cochrane Database Syst Rev 2020;(4):CD013422. 3) Arnold MJ: Venous thromboembolism: Management guidelines from
the American Society of Hematology. Am Fam Physician 2021;104(4):429-431.",,
Q2022-582,2022,"A 40-year-old female sees you to discuss a thyroid nodule that was noted on a report from
carotid ultrasonography performed by an independent organization. The patient is asymptomatic.
Her family history is negative for malignancy.
On physical examination you confirm the presence of a thyroid nodule. The remainder of the
examination, including the lymphatic system, is negative. A TSH level is normal.
Which one of the following would be the most appropriate next step?
A) Observation only
B) Thyroid ultrasonography
C) A radionucleotide thyroid uptake scan
D) Fine-needle aspiration only
E) Fine-needle aspiration with molecular testing

A) 
B) 
C) 
D) 
E) ",B,Endocrine,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.363,Predicted,Management,high,"Kant R, Davis A, Verma V: Thyroid nodules: Advances in evaluation and management. Am Fam Physician 2020;102(5):298-304.","The first step in the evaluation of a palpable thyroid nodule is to obtain a TSH level and perform thyroid
ultrasonography (SOR C). If the TSH level is low, a radionucleotide thyroid uptake scan is the appropriate
next step to assess for a hyperfunctioning nodule. If the TSH level is normal or high, next steps are
determined by the size and characteristics of the thyroid nodule on ultrasonography. Fine-needle aspiration
(FNA) may be indicated depending on the size and nodule characteristics. Molecular testing of FNA
specimens is useful in order to guide management of thyroid nodules with indeterminate cytology. Before
molecular testing is performed, patients should be counseled about the potential benefits and limitations
of the test (SOR C). Observation only would not be appropriate in this scenario.
Ref: Kant  R,  Davis  A,  Verma  V:  Thyroid  nodules:  Advances  in  evaluation  and  management. Am Fam Physician
2020;102(5):298-304.",,
Q2022-583,2022,"You see a 30-year-old male for a routine health maintenance visit. The physical examination is
normal, but he mentions that he has an overwhelming urge to keep checking and rechecking
doors to make sure they are locked. He senses that something dangerous will happen if he does
not do this. These thoughts and behaviors have become very distressing to him, and have started
to interfere with his work and home life.
Which one of the following would be most appropriate at this time?
A) Alprazolam (Xanax)
B) Risperidone (Risperdal)
C) Sertraline (Zoloft)
D) Referral for psychodynamic psychotherapy
64

A) 
B) 
C) 
D) 
E) ",C,Psychogenic,Extracted,1.0,Mental Health,,Chronic Care Management,0.244,Predicted,Workup,medium,"Fenske JN, Petersen K: Obsessive-compulsive disorder: Diagnosis and management. Am Fam Physician 2015;92(10):896-903. | Hirschtritt ME, Bloch MH, Mathews CA: Obsessive-compulsive disorder: Advances in diagnosis and treatment. JAMA 2017;317(13):1358-1367.","Obsessive-compulsive disorder (OCD) affects 3% of the population and is characterized by intrusive
thoughts (obsessions) and repetitive behaviors (compulsions). Obsessions are often religious, sexual, or
violent in nature. They may include pathological doubting, preoccupation with contamination, concerns
with symmetry, and a sense that something unpleasant or dangerous will happen if a particular ritual is not
performed precisely. Typical compulsions include counting, checking, repeating, cleaning, and arranging
behaviors. For the diagnosis to be made, these symptoms must be severe enough to cause marked distress
or to impair functioning.
Most patients develop symptoms prior to age 35, and a large number of them keep these symptoms a
secret. There is often a delay of 5â€“10 years before the illness comes to medical attention. With optimum
treatment, 90% have moderate to marked improvement.
72
Treatment of OCD requires the integration of various approaches to maximize the outcome. Most patients
experience substantial improvement using a combination of pharmacotherapy, particularly SSRIs, and
cognitive behavioral therapy. Benzodiazepines such as alprazolam are capable of relieving generalized
anxiety, but do not affect obsessions or compulsions. Antipsychotics such as risperidone may be added to
an SSRI as second-line pharmacotherapy. Traditional psychodynamic psychotherapy is not effective for
OCD.
Ref: Fenske  JN,  Petersen  K:  Obsessive-compulsive  disorder:  Diagnosis  and  management.  Am Fam Physician
2015;92(10):896-903. 2) Hirschtritt ME, Bloch MH, Mathews CA: Obsessive-compulsive disorder: Advances in diagnosis
and treatment. JAMA 2017;317(13):1358-1367.",,
