QuestionID,ExamYear,QuestionStem,CorrectAnswer,BodySystem,BodySystem_Source,BodySystem_Confidence,ClinicalCategory,BlueprintCategory,BlueprintCategory_Predicted,Blueprint_Confidence,Blueprint_Source,Subcategory,Subcat_Source,Reference,Explanation,ScoringStatus,YearLastUsed
Q2020-158,2020,"A 19-year-old football player presents to your office after being removed from a game when he
sustained a head injury. He has vomited twice since the injury and is disoriented. You determine
that imaging is indicated.
Which one of the following would be most appropriate at this time?
A) Plain radiography of the skull
B) CT of the head
C) MRI of the brain
D) Functional MRI of the brain
57

A) 
B) 
C) 
D) 
E) ",B,Musculoskeletal,Predicted,1.06,,,Emergent and Urgent Care,0.445,Predicted,Workup,medium,"Scorza KA, Cole W: Current concepts in concussion: Initial evaluation and management. Am Fam Physician 2019;99(7):426-434.","Evaluation of uncomplicated concussions does not require imaging. When a more severe injury is evident,
the modality of choice is CT. Plain radiographs have minimal utility in the evaluation of head trauma. MRI
is most appropriate for evaluation of prolonged symptoms. Functional MRI is still a research tool for
evaluating brain injuries.
Ref: Scorza KA, Cole W: Current concepts in concussion: Initial evaluation and management. Am Fam Physician
2019;99(7):426-434.
59",,
Q2020-159,2020,"A 58-year-old male with uncontrolled type 2 diabetes sees you for follow-up after a recent
hospitalization for urosepsis treatment with intravenous antibiotic therapy. His hospital course
was  complicated  by Clostridioides (Clostridium) difficile  colitis,  and  he  completed oral
vancomycin (Vancocin) therapy 2 weeks ago. He was nearly back to his baseline but has had
recurrent watery diarrhea for the past 3 days. You confirm a recurrent infection.
Which one of the following would be the most appropriate treatment?
A) Probiotics
B) Fidaxomicin (Dificid), 200 mg twice daily for 10 days
C) Metronidazole (Flagyl), 500 mg three times daily for 10 days
D) Vancomycin, 125 mg four times daily for 10 days
E) Fecal microbiota transplantation

A) 
B) 
C) 
D) 
E) ",B,Respiratory,Predicted,1.114,,,Acute Care and Diagnosis,0.316,Predicted,Pharmacology,medium,"McDonald LC, Gerding DN, Johnson S, et al: Clinical practice guidelines for Clostridium difficile infection in adults and children: 2017 update by the Infectious Diseases Society of America (IDSA) and Society for Healthcare Epidemiology of America (SHEA). Clin Infect Dis 2018;66(7):e1-e48.","This patient presents with his first recurrence of Clostridioides (Clostridium) difficile infection, which was
previously  treated  with  vancomycin.  Initial  episodes  can  be  treated  with  vancomycin  (strong
recommendation, high quality of evidence), fidaxomicin (strong recommendation,  high quality of
evidence), or metronidazole if the other two treatments are unavailable (weak recommendation, high
quality of evidence). However, fidaxomicin is recommended for recurrent infection if vancomycin was
prescribed for the initial episode (weak recommendation, moderate quality of evidence). If available, a
prolonged tapered course of vancomycin could be used if a 10-day course was prescribed initially (weak
recommendation, low quality of evidence). Vancomycin is only recommended for a first recurrent episode
if metronidazole was used initially (weak recommendation, low quality of evidence). Metronidazole is not
recommended for recurrent episodes. Probiotic administration is not recommended due to insufficient data.
Fecal microbiota transplantation is only recommended for a second or subsequent recurrent infection
(strong recommendation, moderate quality of evidence).
Ref: McDonald LC, Gerding DN, Johnson S, et al: Clinical practice guidelines for Clostridium difficile infection in adults and
children: 2017 update by the Infectious Diseases Society of America (IDSA) and Society for Healthcare Epidemiology of
America (SHEA). Clin Infect Dis 2018;66(7):e1-e48.",,
Q2020-160,2020,"A 26-year-old female presents to your office after surviving a tornado that destroyed her home
3 months ago. She reports continued intense fear and anxiety when there is a storm. You
diagnose her with posttraumatic stress disorder.
Which one of the following has the best evidence of effectiveness for her condition?
A) Amitriptyline
B) Atypical antipsychotics
C) Benzodiazepines
D) Topiramate (Topamax)
E) Cognitive-behavioral therapy

A) 
B) 
C) 
D) 
E) ",E,Psychogenic,Predicted,1.075,,,Chronic Care Management,0.505,Predicted,Pharmacology,medium,"Hoffman V, Middleton JC, Feltner C, et al: Psychological and pharmacological treatments for adults with posttraumatic stress disorder: A systematic review update. Comparative Effectiveness Review no. 207. Agency for Healthcare Research and Quality, 2018, AHRQ Publication No. 18-EHC011-EF. | Saguil A: Psychological and pharmacologic treatments for adults with PTSD. Am Fam Physician 2019;99(9):577-583.","According to the Agency for Healthcare Research and Qualityâ€™s 2018 guidelines, cognitive-behavioral
therapy (CBT), either exposure or mixed treatment, has the best evidence of effectiveness in the treatment
of posttraumatic stress disorder (PTSD) (SOR A). CBT focused on either artificial exposures or real-life
exposures reduces PTSD and depression symptoms. Artificial exposures can be imagined, written, or
virtual  reality.  Mixed  modalities  such  as  cognitive  restructuring,  exposure-guided  imagery,  and
mindfulness training also reduce PTSD and depression symptoms. Other types of cognitive therapy also
have evidence of effectiveness, but the study results are less precise.
The SSRIs fluoxetine and paroxetine and the SNRI venlafaxine have moderate evidence to support their
use in the treatment of PTSD (SOR B). The guidelines recommend against the use of amitriptyline, atypical
antipsychotics, and topiramate. Benzodiazepines are not recommended in the treatment of PTSD.
Ref: Hoffman V, Middleton JC, Feltner C, et al: Psychological and pharmacological treatments for adults with posttraumatic
stress disorder: A systematic review update. Comparative Effectiveness Review no. 207. Agency for Healthcare Research
and Quality, 2018, AHRQ Publication No. 18-EHC011-EF. 2) Saguil A: Psychological and pharmacologic treatments for
adults with PTSD. Am Fam Physician 2019;99(9):577-583.
60",,
Q2020-161,2020,"A 59-year-old male presents with pain over the lateral distal aspect of his right foot. He states
that he accidentally struck a filing cabinet with his foot about 5 days ago. He immediately had
pain and swelling over the dorsum of his foot and his second to fifth toes, and there has been no
improvement. He has tried buddy taping his toes but this has not provided any relief.
A physical examination is notable for trace edema over the dorsum of the right foot and
tenderness  to  palpation  over  the  distal  fifth  metatarsal  and  fifth  phalanx.  The  foot  is
neurovascularly intact with a strong dorsalis pedis pulse and normal sensation. A radiograph of
the right foot is shown below.
In addition to pain control, which one of the following would be most appropriate?
A) A rigid-sole shoe and weight bearing as tolerated
B) A pneumatic brace and weight bearing as tolerated
C) A short leg walking cast and weight bearing as tolerated
D) A posterior splint and no weight bearing
E) Immediate referral to an orthopedic surgeon and no weight bearing
58
Item #161
59

A) 
B) 
C) 
D) 
E) ",A,Musculoskeletal,Predicted,1.111,,,Emergent and Urgent Care,0.558,Predicted,Diagnosis,low,"Bica D, Sprouse RA, Armen J: Diagnosis and management of common foot fractures. Am Fam Physician 2016;93(3):183-191.","This patient has a minimally displaced oblique right fifth proximal phalanx shaft fracture. Lesser toe
fractures such as this typically can be managed conservatively with buddy taping and a rigid-sole shoe.
Because this patient has already tried buddy taping, it is appropriate to have him use a rigid-sole shoe.
Pneumatic braces can be used for some nondisplaced tuberosity avulsion fractures. Metatarsal shaft
fractures are often initially treated with a posterior splint and then transitioned to a walking cast. Referral
to an orthopedic surgeon is typically limited to patients with a high-risk fracture such as a displaced Jones
fracture, or to patients who are highly competitive athletes.
Ref: Bica  D,  Sprouse  RA,  Armen  J:  Diagnosis  and  management  of  common  foot  fractures.  Am Fam Physician
2016;93(3):183-191.",,
Q2020-162,2020,"A 41-year-old Hispanic male presents to your office with a cough. He does not speak English
and his 16-year-old daughter offers to translate for him.
Which one of the following is most appropriate regarding medical interpreters for patients who
do not speak English?
A) If a trained medical interpreter is not on staff, using a family member is an acceptable
alternative
B) A trained medical interpreter should be offered to decrease errors, improve clinical
outcomes, and improve satisfaction in care
C) When using an interpreter, the physician should address the interpreter directly to avoid
confusion and promote better communication
D) Using a family member for interpretation meets the legal requirement of Title VI of the
Civil Rights Act for patients with limited English

A) 
B) 
C) 
D) 
E) ",B,Patient-Based Systems,Predicted,1.032,,,Chronic Care Management,0.226,Predicted,Pharmacology,medium,"Juckett G, Unger K: Appropriate use of medical interpreters. Am Fam Physician 2014;90(7):476-480.","Title VI of the Civil Rights Act requires a trained interpreter to be offered for patients with limited English
proficiency (SOR C). Failure to offer this service is considered discriminatory and illegal. Relying on
family, friends, or bilingual staff increases medication errors, unnecessary testing, and the risk of
malpractice, and decreases compliance with recommendations. When using a medical interpreter, the
physician should address the patient directly to avoid confusion (SOR C).
Ref: Juckett G, Unger K: Appropriate use of medical interpreters. Am Fam Physician 2014;90(7):476-480.",,
Q2020-163,2020,"You see an otherwise healthy 67-year-old male who is recovering in the hospital after a knee
replacement. The patientâ€™s skin is cold and clammy and he is having trouble remembering where
he is. He is receiving oxygen via nasal cannula, which has resolved some mild desaturations he
was having this morning. The patientâ€™s temperature is 39.6Â°C (103.3Â°F) and his heart rate is
142 beats/min. The nurse tells you that the patientâ€™s WBC count was elevated this morning.
Which one of the following interventions should be performed immediately?
A) An infusion of intravenous fluids
B) An infusion of dopamine
C) An infusion of norepinephrine
D) CT angiography

A) 
B) 
C) 
D) 
E) ",A,Nonspecific,Predicted,1.066,,,Emergent and Urgent Care,0.402,Predicted,Workup,medium,"Gauer RL: Early recognition and management of sepsis in adults: The first six hours. Am Fam Physician 2013;88(1):44-53. | Rhodes A, Evans LE, Alhazzani W, Levy MM, et al: Surviving Sepsis Campaign: International guidelines for management of sepsis and septic shock: 2016. Intensive Care Med 2017;43(3):304-377.","This patient is demonstrating early symptoms of possible sepsis. The tachycardia, elevated temperature,
and elevated WBC count meet three of the four criteria for systemic inflammatory response syndrome. If
an infection is documented the patient would meet the criteria for sepsis. Early recognition and intervention
are key to reducing mortality from sepsis. In this patient the hypoperfusion and confusion in the setting
of recent surgery should raise suspicion for possible sepsis. The first step in resuscitation is to ensure
adequate oxygenation, and this patient is already receiving supplemental oxygen, which has improved his
oxygenation.
An infusion of vasopressors is indicated when adequate fluid resuscitation fails to improve organ perfusion
and normalize mean arterial pressures. Blood cultures will be important to guide definitive management,
but fluid resuscitation is a more immediate priority. While patients with recent knee replacements are at
risk for deep vein thrombosis and pulmonary embolism, initial fluid resuscitation and stabilization are more
important and should not be delayed in order to perform CT angiography.
Ref: Gauer RL: Early recognition and management of sepsis in adults: The first six hours. Am Fam Physician 2013;88(1):44-53.
2) Rhodes A, Evans LE, Alhazzani W, Levy MM, et al: Surviving Sepsis Campaign: International guidelines for
management of sepsis and septic shock: 2016. Intensive Care Med 2017;43(3):304-377.
61",,
Q2020-164,2020,"An obese 10-year-old female has been diagnosed with hypertension and is starting treatment.
Which one of the following should be the target for lowering the systolic and diastolic blood
pressure?
A) <130/80 mm Hg
B) <140/90 mm Hg
C) <90th percentile for age, sex, and height
D) <95th percentile for age, sex, and height
60

A) 
B) 
C) 
D) 
E) ",C,Cardiovascular,Predicted,1.09,,,Preventive Care,0.28,Predicted,Screening,medium,"Flynn JT, Kaelber DC, Baker-Smith CM, et al: Clinical practice guideline for screening and management of high blood pressure in children and adolescents. Pediatrics 2017;140(3):e20171904.","Hypertension in children is defined as a blood pressure ï‚³95th percentile for age, sex, and height on three
separate office visits. The goal for treatment should be to lower the systolic and diastolic blood pressures
below the 90th percentile for age, sex, and height. Once children are over 13 years of age, the target
should be a blood pressure <130/80 mm Hg.
Ref: Flynn JT, Kaelber DC, Baker-Smith CM, et al: Clinical practice guideline for screening and management of high blood
pressure in children and adolescents. Pediatrics 2017;140(3):pii:e20171904.",,
Q2020-165,2020,"A 48-year-old female presents with concerns about hair loss. She has noticed gradual thinning
of the hair on the top of her head for the last year. Her scalp is now visible through the hair. She
is not taking any oral medications. A levonorgestrel IUD (Mirena) was placed 4 years ago. She
has not had any recent illnesses or stressors and a review of systems is negative. Her mother had
similar hair loss starting in her fifties. On examination you note thin hair on the top of the scalp,
an intact frontal hair line, and growth of thin, wispy hairs on her crown.
Which one of the following would be most appropriate for this patient?
A) Removal of the levonorgestrel IUD
B) Spironolactone (Aldactone), 50 mg daily for 6 months
C) Finasteride (Proscar), 5 mg daily indefinitely
D) Minoxidil (Rogaine) 2% solution for 6 months
E) Minoxidil 5% foam indefinitely

A) 
B) 
C) 
D) 
E) ",E,Integumentary,Predicted,1.092,,,Acute Care and Diagnosis,0.334,Predicted,Pharmacology,medium,"Vary JC: Selected disorders of skin appendages–acne, alopecia, hyperhidrosis. Med Clin North Am 2015;99(6):1195-1211. | Phillips TG, Slomiany WP, Allison R. Hair loss: common causes and treatment. Am Fam Physician. 2017;96(6):371-378. | Goren A, Naccarato T: Minoxidil in the treatment of androgenetic alopecia. Dermatol Ther 2018;31(5):e12686.","Hair thinning on the crown of the head with the presence of small, wispy hairs among the regular hair is
characteristic of female pattern hair loss (FPHL). A family history of similar issues is often present but
not necessary for the diagnosis.
Topical minoxidil is the mainstay of treatment for FPHL (SOR A). It is available in a 2% solution or 5%
foam for women (the 5% solution is indicated only for men). Treatment for FPHL as well as the male
equivalent, androgenic alopecia, must be continued long term. With treatment there is often an initial
period of increased hair loss. Regrowth is noticeable around 6 months. Discontinuation of treatment results
in loss of regrown hair.
There is no clear association between hormone status and FPHL. Removal of this patientâ€™s levonorgestrel
IUD is unlikely to affect hair loss. Spironolactone has also been used for FPHL but evidence is lacking
regarding its effectiveness. Finasteride is approved by the FDA only for males with hair loss. There is a
high risk of teratogenicity with its use. It has been used in women but evidence of efficacy is minimal.
Ref: Vary JC: Selected disorders of skin appendagesâ€“acne, alopecia, hyperhidrosis. Med Clin North Am 2015;99(6):1195-1211.
2)  Phillips  TG,  Slomiany  WP,  Allison  R:  Hair  loss:  Common  causes  and  treatment.  Am Fam Physician
2017;96(6):371-378. 3) Goren A, Naccarato T: Minoxidil in the treatment of androgenetic alopecia. Dermatol Ther
2018;31(5):e12686.
62",,
Q2020-166,2020,"A healthy 18-year-old African-American female comes to your office with a 5-day history of
sharp chest pain that worsens with both inspiration and expiration. She has also noticed that the
pain worsens with laughing or coughing. She had symptoms of an upper respiratory infection
a week ago with no fever or shortness of breath. She has no history of trauma and no significant
past medical history, and takes no regular medications. Her vital signs are normal, including
oxygen saturation, and a physical examination is unremarkable. A chest radiograph is also
normal.
Which one of the following would be the most appropriate next step?
A) A D-dimer level
B) An EKG
C) Spiral chest CT
D) Diclofenac, 75 mg twice daily
E) Prednisone, 50 mg daily for 5 days

A) 
B) 
C) 
D) 
E) ",D,Respiratory,Predicted,1.209,,,Acute Care and Diagnosis,0.438,Predicted,Management,high,"Kass SM, Williams PM, Reamy BV: Pleurisy. Am Fam Physician 2007;75(9):1357-1364. | Reamy BV, Williams PM, Odom MR: Pleuritic chest pain: Sorting through the differential diagnosis. Am Fam Physician 2017;96(5):306-312.","Ruling out life-threatening causes of pleuritic chest pain is the most important consideration in a pleurisy
evaluation. A full history and complete physical examination with vital signs should be performed (SOR
C). Tachycardia, tachypnea, hypotension, fever, or respiratory distress should raise concerns. Chest
radiography should be performed if the cause of the pain is unclear (SOR C). If no red flags are raised on
examination and a chest radiograph is clear, a trial of NSAIDs should be started (SOR B). NSAIDs are
preferred to narcotic medications as they do not suppress respiratory drive and do not have the risk of
addiction and abuse. If a life-threatening cause is suspected from the history and physical examination, then
further diagnostic testing is indicated.
Ref: Kass SM, Williams PM, Reamy BV: Pleurisy. Am Fam Physician 2007;75(9):1357-1364. 2) Reamy BV, Williams PM,
Odom MR: Pleuritic chest pain: Sorting through the differential diagnosis. Am Fam Physician 2017;96(5):306-312.",,
Q2020-167,2020,"A 53-year-old female who typically jogs 8â€“10 miles per week presents to your office with pain
on the anterior part of her left kneecap that increases with running and when she goes up or
down stairs. She has been taking ibuprofen, 600 mg three times daily, with partial relief. Plain
film radiographs are negative.
Which one of the following is the most likely diagnosis?
A) Iliotibial band syndrome
B) Osgood-Schlatter disease
C) Osteochondritis dissecans
D) Patellofemoral osteoarthritis
E) Patellofemoral pain syndrome
61

A) 
B) 
C) 
D) 
E) ",E,Musculoskeletal,Predicted,1.143,,,Acute Care and Diagnosis,0.391,Predicted,Diagnosis,high,"Gaitonde DY, Ericksen A, Robbins RC. Patellofemoral pain syndrome. Am Fam Physician. 2019;99(2):88-94.","This patient presents with the classic symptoms of patellofemoral pain syndrome. The pain is in the
anterior knee and increases during weight-bearing activities when the knee is flexed, as well as with
prolonged sitting and descending stairs. Iliotibial band syndrome usually involves lateral pain and
tenderness over the lateral femoral condyle. Osgood-Schlatter disease occurs in adolescents and is
characterized by tenderness and swelling over the patellar tendon insertion at the tibial tubercle. Both
osteochondritis dissecans and patellofemoral osteoarthritis would show abnormal findings on plain film
radiographs.
Ref: Gaitonde DY, Ericksen A, Robbins RC: Patellofemoral pain syndrome. Am Fam Physician 2019;99(2):88-94.",,
Q2020-168,2020,"A 38-year-old male comes to your office for follow-up of his diabetes mellitus. He takes
metformin (Glucophage) and dulaglutide (Trulicity) and his hemoglobin A  is 6.5%. He has an
1c
LDL-cholesterol level of 120 mg/dL, an HDL-cholesterol level of 55 mg/dL, and a triglyceride
level of 190 mg/dL. He asks your advice about statin therapy for cholesterol management.
You advise him to start
A) a low-intensity statin now
B) a moderate-intensity statin now
C) statin therapy at 40 years of age
D) statin therapy when his 10-year atherosclerotic cardiovascular disease (ASCVD) risk is
>5%
E) statin therapy when his 10-year ASCVD risk is >7.5%

A) 
B) 
C) 
D) 
E) ",C,Cardiovascular,Predicted,1.078,,,Chronic Care Management,0.471,Predicted,Counseling,high,Hoover LE: Cholesterol management: ACC/AHA updates guideline. Am Fam Physician 2019;99(9):589-591.,"There is high-quality evidence from randomized, controlled trials that a moderate-intensity statin should
be initiated for all patients age 40â€“75 years with diabetes mellitus regardless of their calculated 10-year
atherosclerotic cardiovascular disease (ASCVD) risk. There is not strong evidence supporting the use of
statins before age 40 in patients with diabetes unless their LDL-cholesterol level is very high. The ASCVD
risk score is valid for patients over 40 years of age and cannot be calculated before then.
Ref: Hoover LE: Cholesterol management: ACC/AHA updates guideline. Am Fam Physician 2019;99(9):589-591.
63",,
Q2020-169,2020,"A 16-year-old Muslim male with type 1 diabetes would like to start fasting during Ramadan. He
currently takes insulin glargine (Lantus) every morning and regular insulin with meals.
Which one of the following is the most appropriate recommendation for this patient during
Ramadan?
A) Avoid fasting because it is unsafe in patients with type 1 diabetes
B) Decrease insulin glargine by 50%
C) Decrease insulin glargine by 50% and take it at night
D) Decrease insulin glargine by 25% and use sliding scale regular insulin with meals
E) Stop insulin glargine and use sliding scale regular insulin four times a day

A) 
B) 
C) 
D) 
E) ",A,Endocrine,Predicted,1.064,,,Chronic Care Management,0.281,Predicted,Pharmacology,medium,"Khalife T, Pettit JM, Weiss BD: Caring for Muslim patients who fast during Ramadan. Am Fam Physician 2015;91(9):640-642.","Ramadan is a holy month during which Muslims fast from dawn until sunset. It is an obligation for all
healthy adult Muslims. The Quran does exempt the sick from fasting, but many ill people will still fast.
Recommendations in the literature include risk stratification criteria to determine whether fasting is safe
for patients with diabetes mellitus. Generally, patients with well controlled type 2 diabetes can safely fast
with adjustments in their medications; however, it is thought that fasting is unsafe for patients with type
1 diabetes. Fasting can increase the risk of severe hypoglycemia as well as hyperglycemia and ketoacidosis
if medications are withheld.
Ref: Khalife  T,  Pettit JM, Weiss BD: Caring for Muslim patients who fast during Ramadan. Am Fam Physician
2015;91(9):640-642.",,
Q2020-170,2020,"A 20-year-old female with no significant past medical history is brought to your office with a
sudden  onset  of  hives,  shortness  of  breath,  dizziness,  and  vomiting.  The  patient  is  in
anaphylaxis.
Intramuscular administration of epinephrine should be given immediately at which one of the
following sites?
A) Mid-outer aspect of the shoulder
B) Mid-outer aspect of the buttocks
C) Mid-outer aspect of the thigh
D) Mid-outer aspect of the calf
E) Lower medial abdominal wall
62

A) 
B) 
C) 
D) 
E) ",C,Nonspecific,Predicted,0.996,,,Emergent and Urgent Care,0.331,Predicted,Management,fallback,"LoVerde D, Iweala OI, Eginli A, Krishnaswamy G: Anaphylaxis. Chest 2018;153(2):528-543.","In the event of anaphylaxis, epinephrine should be given in the mid-outer aspect of the thigh (anterolateral
aspect of the vastus lateralis, mid-muscle belly). Epinephrine is more quickly absorbed and produces
higher tissue and plasma levels when injected in the vastus lateralis than in other muscles. It should not
be injected subcutaneously.
Ref: LoVerde D, Iweala OI, Eginli A, Krishnaswamy G: Anaphylaxis. Chest 2018;153(2):528-543.",,
Q2020-171,2020,"A 72-year-old female comes to your office to discuss newly diagnosed peripheral artery disease.
She has a history of long-standing type 2 diabetes, hypertension, and hyperlipidemia. Her
current medications include atorvastatin (Lipitor), 80 mg daily; metformin (Glucophage XR),
2000 mg daily; lisinopril (Prinivil, Zestril), 40 mg daily; and aspirin, 81 mg daily. On
examination she has a blood pressure of 114/62 mm Hg. Laboratory studies reveal an
LDL-cholesterol level of 68 mg/dL and a hemoglobin A  of 7.7%.
1c
If added to her current regimen, which one of the following medications would most likely
improve her walking distance?
A) Cilostazol
B) Clopidogrel (Plavix)
C) Ezetimibe (Zetia)
D) Liraglutide (Victoza)
E) Warfarin (Coumadin)

A) 
B) 
C) 
D) 
E) ",A,Cardiovascular,Predicted,1.159,,,Chronic Care Management,0.444,Predicted,Pharmacology,medium,"Kullo IJ, Rooke TW: Peripheral artery disease. N Engl J Med 2016;374(9):861-871.","In patients with peripheral artery disease (PAD), cilostazol, a phosphodiesterase inhibitor with antiplatelet
and vasodilatory properties, increases the maximal walking distance on a treadmill by approximately 25%
compared with placebo. The side effects include tachycardia, diarrhea, and increased bleeding tendency,
and it is contraindicated in patients with heart failure or a low ejection fraction. A supervised exercise
program is also an important component of a comprehensive approach to PAD. In one trial a supervised
exercise program resulted in an increase of 2.1 minutes of mean peak walking time at 6 months.
Clopidogrel is an antiplatelet agent that has been shown to be slightly more effective than aspirin in
reducing the risk of a composite outcome of ischemic stroke, myocardial infarction, or death from vascular
causes. Dual antiplatelet therapy can be considered to reduce the risk of cardiovascular events though it
carries an increased risk of bleeding. Warfarin has no evidence of benefit in PAD and adds to bleeding
risk. Statins are associated with a lower risk of cardiovascular events in patients with PAD. Ezetimibe has
no evidence of additional benefit.
64
ACE inhibitors appear to be the preferred blood pressure agent for patients with PAD given the findings
of the HOPE trial, in which ramipril resulted in a lower risk of adverse cardiovascular outcomes compared
to placebo over 5 years of follow-up. Blood pressure targets are not clear in PAD but this patientâ€™s blood
pressure is already <120/75 mm Hg and she is unlikely to benefit from additional blood pressure
lowering. Intensifying therapy for this patientâ€™s type 2 diabetes by adding liraglutide also has no evidence
of benefit for PAD.
Ref: Kullo IJ, Rooke TW: Peripheral artery disease. N Engl J Med 2016;374(9):861-871.",,
Q2020-172,2020,"A 3-year-old female is brought to your office by her mother with a 3-day history of a rash. The
patientâ€™s mother reports that the child is eating less than usual but tolerating fluids. The mother
also reports that other children in the patientâ€™s day care have a similar rash.
On examination the patientâ€™s temperature is 38.2Â°C (100.8Â°F). The patient appears alert and
active. Examination of the pharynx reveals ulcerations in the posterior oral cavity and soft
palate. There is a maculopapular rash on the fingers, soles of the feet, and genitals. The
remainder of the examination is normal.
Which one of the following would be the most appropriate next step?
A) Symptomatic treatment only, and increased oral hydration
B) Amoxicillin twice daily for 7 days
C) Valacyclovir (Valtrex) twice daily for 7 days
D) Antinuclear antibody testing
E) Rapid plasma reagin testing

A) 
B) 
C) 
D) 
E) ",A,Integumentary,Predicted,1.182,,,Acute Care and Diagnosis,0.438,Predicted,Management,high,"Saguil A, Kane SF, Lauters R, Mercado MG: Hand-foot-and-mouth disease: Rapid evidence review. Am Fam Physician 2019;100(7):408-414.","This patient has hand-foot-and-mouth disease frequently caused by enterovirus 71 or coxsackievirus A16.
It is most common in children under 5 years of age and occurs most often in the fall and spring. It is
characterized by painful maculopapular or papulovesicular lesions on the hands and feet, and in the oral
cavity. Lesions can also appear on the genitals, trunk, or cheek. Management includes symptomatic
treatment of pain and oral hydration. Antibiotics and antiviral treatment are not recommended. Laboratory
testing is not appropriate for this condition.
Ref: Saguil A, Kane SF, Lauters R, Mercado MG: Hand-foot-and-mouth disease: Rapid evidence review. Am Fam Physician
2019;100(7):408-414.",,
Q2020-173,2020,"A 43-year-old male with uncomplicated appendicitis prefers antibiotic therapy alone over
surgical treatment. You advise him that this will increase his risk for which one of the following?
A) A longer absence from work
B) The need for pain medications
C) Disability
D) Subsequent surgery
63

A) 
B) 
C) 
D) 
E) ",D,Gastrointestinal,Predicted,1.073,,,Acute Care and Diagnosis,0.288,Predicted,Counseling,high,"Mason RJ, Moazzez A, Sohn H, Katkhouda N: Meta-analysis of randomized trials comparing antibiotic therapy with appendectomy for acute uncomplicated (no abscess or phlegmon) appendicitis. Surg Infect (Larchmt) 2012;13(2):74-84. | Salminen P, Paajanen H, Rautio T, et al: Antibiotic therapy vs appendectomy for treatment of uncomplicated acute appendicitis: The APPAC randomized clinical trial. JAMA 2015;313(23):2340-2348. | Snyder MJ, Guthrie M, Cagle S: Acute appendicitis: Efficient diagnosis and management. Am Fam Physician 2018; 98(1):25-33.","Evidence shows that antibiotic therapy alone may be a viable treatment option for patients with
uncomplicated appendicitis. A meta-analysis of five randomized, controlled trials found that antibiotic
treatment resulted in decreased complications, less need for pain medication, and less sick leave or
disability compared with initial appendectomy. However, recurrence rates requiring surgery within a year
may be as high as 40% compared to a less than 10% risk of repeat surgery in those who have an
appendectomy.
Ref: Mason RJ, Moazzez A, Sohn H, Katkhouda N: Meta-analysis of randomized trials comparing antibiotic therapy with
appendectomy for acute uncomplicated (no abscess or phlegmon) appendicitis. Surg Infect (Larchmt) 2012;13(2):74-84.
2) Salminen P, Paajanen H, Rautio T, et al: Antibiotic therapy vs appendectomy for treatment of uncomplicated acute
appendicitis: The APPAC randomized clinical trial. JAMA 2015;313(23):2340-2348. 3) Snyder MJ, Guthrie M, Cagle S:
Acute appendicitis: Efficient diagnosis and management. Am Fam Physician 2018; 98(1):25-33.
65",,
Q2020-174,2020,"A 46-year-old male who injects heroin daily presents with a 6-month history of progressive
dyspnea on exertion, a productive cough, and fatigue. He does not have any fever, chills,
malaise, or hemoptysis. He has not had any sick contacts and has never smoked. On physical
examination he shows no signs of distress, has a normal oxygen saturation on room air, and has
normal breath sounds. A chest radiograph reveals bilateral perihilar shadowing.
A subsequent lung biopsy will most likely show
A) adenocarcinoma
B) branching hyphae
C) foreign body granulomas
D) caseating granulomas
E) noncaseating granulomas

A) 
B) 
C) 
D) 
E) ",C,Respiratory,Predicted,1.083,,,Acute Care and Diagnosis,0.535,Predicted,Pharmacology,medium,"Staloch DA, Hedley JS: Pulmonary foreign-body granulomatosis. N Engl J Med 2017;377(13):1273. | Visconti AJ, Sell J, Greenblatt AD: Primary care for persons who inject drugs. Am Fam Physician 2019;99(2):109-116.","Although persons who inject drugs are at high risk for a variety of pulmonary infectious diseases, this
patientâ€™s presentation, including the relatively slow development of symptoms, is most consistent with
pulmonary foreign body granulomas. These result from the injection of crushed pills, talc, or other foreign
substances, which are then deposited in the vasculature of the lungs. Adenocarcinoma is not as likely given
the patientâ€™s age and nonsmoking history. Branching hyphae would be seen in aspergillosis but this patient
does not have fevers or malaise. Caseating granulomas are seen in tuberculosis, which is less likely given
the absence of fever and hemoptysis. Noncaseating granulomas, seen in sarcoidosis, would not be more
likely in this patient than in the general population.
Ref: Staloch DA, Hedley JS: Pulmonary foreign-body granulomatosis. N Engl J Med 2017;377(13):1273. 2) Visconti AJ, Sell
J, Greenblatt AD: Primary care for persons who inject drugs. Am Fam Physician 2019;99(2):109-116.",,
