article_id,tier,classification,strategy,status,bytes,dest_filename,url_used,title,author1,year,source_type
ART-0677,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8007206/pdf/,e180-e184,Khan,2018,Other Journal
ART-0678,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4188648/pdf/,Arthroscopic surgery for degenerative tears of the meniscus: A systematic review and meta-analysis,Khan,2014,Other Journal
ART-0688,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7144816/pdf/,CD013422,Kirkilesis,2020,Other Journal
ART-0722,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4372689/pdf/,Ten-year follow-up after initiation of statin therapy in children with familial hypercholesterolemia,Kusters,2014,JAMA
ART-0732,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5126802/pdf/,overview of evidence-based assessment and treatment,Lancaster,2016,Other Journal
ART-0771,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6457868/pdf/,Patching for corneal abrasion,Lim,2016,Other Journal
ART-0814,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4892949/pdf/,findings from the Health ABC Study,Marcum,2016,Other Journal
ART-0816,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4335998/pdf/,"Double-blind, randomized, controlled, crossover trial of pregabalin for neurogenic claudication",Markman,2015,Other Journal
ART-0842,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4780668/pdf/,Managing ankle ligament sprains and tears: Current opinion,McGovern,2016,Other Journal
ART-0862,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3208370/pdf/,a meta-analysis,Meng,2011,Other Journal
ART-0879,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC9837849/pdf/,Baclofen for alcohol use disorder,Minozzi,2018,Other Journal
ART-0887,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6854261/pdf/,current updates,Mohamed,2019,Other Journal
ART-0893,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8516955/pdf/,435-443,Mori,2021,Textbook
ART-0896,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6946178/pdf/,supplemental oxygen for patients without hypoxemia,Moss,2019,Other Journal
ART-0903,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7875114/pdf/,new insights for clinical practice,Murgia,2020,Other Journal
ART-0917,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC1346962/pdf/,an emerging disease,Neef,2006,AFP
ART-0949,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3404815/pdf/,Too much sitting: The population health science of sedentary behavior,Owen,2010,Other Journal
ART-0956,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10585425/pdf/,Anticonvulsants for alcohol dependence,Pani,2014,Other Journal
ART-0964,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12971996/pdf/,Role of steroids in malignant bowel obstruction,Patel,2016,Other Journal
ART-0973,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3706994/pdf/,Celiac disease: Diagnosis and management,Pelkowski,2014,AFP
ART-0979,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7599351/pdf/,an update on the pathophysiology and management,Perisetti,2020,Other Journal
ART-1015,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7938036/pdf/,a practical approach and diagnostic algorithm,Pérez-Garza,2021,Other Journal
ART-1027,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8966835/pdf/,a review for general physicians,Raharja,2022,Other Journal
ART-1043,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6234945/pdf/,Common tongue conditions in primary care,Reamy,2010,AFP
ART-1055,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6406277/pdf/,Treatment of anorexia nervosa—New evidence-based guidelines,Resmark,2019,Other Journal
ART-1081,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5958910/pdf/,"joint recommendations of the North American Society for Pediatric Gastroenterology, Hepatology, and Nutrition and the European Society for Pediatric Gastroenterology, Hepatology, and Nutrition",Rosen,2018,Guideline/Org
ART-1082,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11944238/pdf/,E1383,Rosenberg,2023,Other Journal
ART-1089,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6953397/pdf/,CD009977,Rud,2019,Other Journal
ART-1102,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3585698/pdf/,Antibiotic therapy vs appendectomy for treatment of uncomplicated acute appendicitis: The APPAC randomized clinical trial,Salminen,2015,JAMA
ART-1128,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC9722469/pdf/,core curriculum 2020,Seay,2020,Other Journal
ART-1137,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8365115/pdf/,pelvic inflammatory disease (PID),Sexually,2021,Guideline/Org
ART-1180,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7173542/pdf/,551-566,Sobol,2008,Other Journal
ART-1186,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6522077/pdf/,"recommendations from the National Tuberculosis Controllers Association and CDC, 2019",Sosa,2019,Guideline/Org
ART-1211,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12989261/pdf/,Surgery for obstructive sleep apnea in adults,Sundaram,2005,Other Journal
ART-1231,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6222040/pdf/,mosquito-borne diseases,The,2016,Guideline/Org
ART-1244,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3622949/pdf/,Clinical management of insomnia with brief behavioral treatment (BBTI),Troxel,2012,Other Journal
ART-1280,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8250847/pdf/,Preventing and managing adverse reactions,Vaccine,2021,Guideline/Org
ART-1286,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7071368/pdf/,what has time and/or hyperarousal got to do with it? Brain Sci,Vargas,2020,Other Journal
ART-1295,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4176800/pdf/,Management of erectile dysfunction in hypertension: Tips and tricks,Viigimaa,2014,Other Journal
ART-1303,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3377888/pdf/,Laboratory test abnormalities are common in polymyositis and dermatomyositis and differ among clinical and demographic groups,Volochayev,2012,Other Journal
ART-1318,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11060750/pdf/,AUA/SUO guideline part I: prostate cancer screening,Wei,2023,Other Journal
ART-1357,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12194758/pdf/,S138-S147,Wolfman,2020,Other Journal
ART-1600,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5557227/pdf/,Preventing herpes zoster through vaccination: New developments,Le,2017,Other Journal
ART-1659,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4427053/pdf/,Metformin in patients with type 2 diabetes and kidney disease: A systematic review,Inzucchi,2014,JAMA
ART-1673,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3278059/pdf/,"Perioperative management of antithrombotic therapy: Antithrombotic therapy and prevention of thrombosis, 9th ed: American College of Chest Physicians evidence-based clinical practice guidelines",Douketis,2012,Chest
ART-1675,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3645106/pdf/,Henoch-Schönlein purpura in children,Trnka,2013,Other Journal
ART-1677,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4694177/pdf/,An official American Thoracic Society/American College of Chest Physicians policy statement: The Choosing Wisely top five list in adult pulmonary medicine,Wiener,2014,Chest
ART-1684,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3799221/pdf/,HbA in the evaluation of diabetes mellitus,O’Keeffe,2016,JAMA
ART-1718,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5381731/pdf/,Outpatient emergencies: Anaphylaxis,Commins,2017,Other Journal
ART-1721,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11241842/pdf/,"Vital signs: Improvements in maternity care policies and practices that support breastfeeding—United States, 2007–2013",Perrine,2007,Other Journal
ART-1789,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6513425/pdf/,Osmotic and stimulant laxatives for the management of childhood constipation,Gordon,2016,Other Journal
ART-1831,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3278056/pdf/,"Antithrombotic therapy for atrial fibrillation: Antithrombotic therapy and prevention of thrombosis, 9th ed: American College of Chest Physicians evidence-based clinical practice guidelines",You,2012,Chest
ART-1862,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6174113/pdf/,Updated international consensus diagnostic criteria for eosinophilic esophagitis: Proceedings of the AGREE conference,Dellon,2018,Other Journal
ART-1865,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6171773/pdf/,PURL: Time to stop glucosamine and chondroitin for knee OA? J Fam Pract 2018;67(9):566-568,Lyon,2018,Other Journal
ART-1880,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5119649/pdf/,Disorders of sexual development in adult women,Gomez-Lobo,2016,Other Journal
ART-1907,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4896141/pdf/,Profound hypokalemia associated with severe diabetic ketoacidosis,Davis,2016,Other Journal
ART-1910,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4922356/pdf/,Association of hyponatremia and hypovitaminosis D in ambulatory adults,Cervellin,2015,Other Journal
ART-1913,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6883753/pdf/,Pregnancy and oral health,Division,2019,Guideline/Org
ART-1915,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5378729/pdf/,Update on Rome IV criteria for colorectal disorders: Implications for clinical practice,Simren,2017,Other Journal
ART-1934,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4750836/pdf/,Taking an antibiotic time-out: Utilization and usability of a self-stewardship time-out program for renewal of vancomycin and piperacillin-tazobactam,Graber,2015,Other Journal
ART-1940,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4748908/pdf/,Clinical Uses of Probiotics,Islam,2016,Other Journal
ART-1945,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6492479/pdf/,Intranasal ipratropium bromide for the common cold,Albalawi,2011,Cochrane
ART-1951,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3103063/pdf/,Clinical practice: Depression during pregnancy,Stewart,2011,NEJM
ART-1954,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC1584230/pdf/,Lithium treatment and thyroid abnormalities,Bocchetta,2006,Other Journal
ART-1981,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3632199/pdf/,Diuretic treatment of hypertension,Grossman,2011,Other Journal
ART-0144,VC_pass,open_access,aafp,ok,477098,Bernhardt_2019#@#ART-0144@#@.pdf,https://www.aafp.org/pubs/afp/issues/2021/0501/p539.pdf,Preparticipation Physical Evaluation,Bernhardt,2019,Pediatrics
ART-0226,VC_pass,open_access,aafp,ok,722135,Chang_2020#@#ART-0226@#@.pdf,https://www.aafp.org/pubs/afp/issues/2020/0101/p44.pdf,PLAC test for Lp-PLA2 activity to predict coronary heart disease,Chang,2020,AFP
ART-0465,VC_pass,open_access,aafp,ok,484773,Gaddey_2022#@#ART-0465@#@.pdf,https://www.aafp.org/pubs/afp/issues/2022/1100/smoking-cessation-interventions.pdf,513-522,Gaddey,2022,AFP
ART-0566,VC_pass,open_access,aafp,ok,255038,Hartman-Adams_2022#@#ART-0566@#@.pdf,https://www.aafp.org/pubs/afp/issues/2022/0900/tuberculosis.pdf,common questions and answers,Hartman-Adams,2022,AFP
ART-0679,VC_pass,open_access,aafp,ok,378071,Khunti_2021#@#ART-0679@#@.pdf,https://www.aafp.org/pubs/afp/issues/2021/0601/p698.pdf,Chronic kidney disease in diabetes: Guidelines from KDIGO,Khunti,2021,AFP
ART-0728,VC_pass,open_access,aafp,ok,80121,Lam_2018#@#ART-0728@#@.pdf,https://www.aafp.org/pubs/afp/issues/2018/0401/od1.pdf,Duration of bisphosphonate therapy,Lam,2018,AFP
ART-0827,VC_pass,open_access,aafp,ok,606200,Matheson_2021#@#ART-0827@#@.pdf,https://www.aafp.org/pubs/afp/issues/2021/1000/p386.pdf,Diabetes-related foot infections: Diagnosis and treatment,Matheson,2021,AFP
ART-0946,VC_pass,open_access,aafp,ok,216939,Oppenlander_2022#@#ART-0946@#@.pdf,https://www.aafp.org/pubs/afp/issues/2022/0700/acute-pancreatitis.pdf,rapid evidence review,Oppenlander,2022,AFP
ART-1035,VC_pass,open_access,aafp,ok,86648,Randel_2015#@#ART-1035@#@.pdf,https://www.aafp.org/pubs/afp/issues/2015/1201/p1023.pdf,AHA/ACC/ASH release guideline on the treatment of hypertension and CAD,Randel,2015,AFP
ART-1113,VC_pass,open_access,aafp,ok,164973,Schefft_2022#@#ART-1113@#@.pdf,https://www.aafp.org/pubs/afp/issues/2022/0300/p302.pdf,302-306,Schefft,2022,AFP
ART-1271,VC_pass,open_access,aafp,ok,199822,Unwin_2006#@#ART-1271@#@.pdf,https://www.aafp.org/pubs/afp/issues/2006/1101/p1547.pdf,Polymyalgia rheumatica and giant cell arteritis,Unwin,2006,AFP
ART-1552,VC_pass,open_access,aafp,ok,112128,Hauk_2017#@#ART-1552@#@.pdf,https://www.aafp.org/pubs/afp/issues/2017/0801/p196.pdf,Developmental dysplasia of the hip in infants: A clinical report from the AAP on evaluation and referral,Hauk,2017,AFP
ART-1773,VC_pass,open_access,aafp,ok,87081,Morris_2016#@#ART-1773@#@.pdf,https://www.aafp.org/pubs/afp/issues/2016/0701/p53.pdf,Procalcitonin-guided antibiotic therapy for acute respiratory infections,Morris,2016,AFP
ART-0017,VC_fail,open_access,aafp,ok,2264707,Achar_2022#@#ART-0017@#@.pdf,https://www.aafp.org/pubs/afp/issues/2022/0600/p602.pdf,evaluation and treatment,Achar,2022,AFP
ART-0091,VC_fail,open_access,aafp,ok,82165,Armstrong_2018#@#ART-0091@#@.pdf,https://www.aafp.org/pubs/afp/issues/2018/1201/p688.pdf,Lung cancer screening recommendations from the ACCP,Armstrong,2018,AFP
ART-0137,VC_fail,open_access,aafp,ok,1219928,Becker_2018#@#ART-0137@#@.pdf,https://www.aafp.org/pubs/afp/issues/2018/0901/p298.pdf,Common foot problems: Over-the-counter treatments and home care,Becker,2018,AFP
ART-0152,VC_fail,open_access,aafp,ok,2964271,Bica_2016#@#ART-0152@#@.pdf,https://www.aafp.org/pubs/afp/issues/2016/0201/p183.pdf,Diagnosis and management of common foot fractures,Bica,2016,AFP
ART-0159,VC_fail,open_access,aafp,ok,824730,Bonkemeyer_2019#@#ART-0159@#@.pdf,https://www.aafp.org/pubs/afp/issues/2019/0901/p298.pdf,diagnosis and treatment,Bonkemeyer,2019,AFP
ART-0171,VC_fail,open_access,aafp,ok,278993,Brieler_2017#@#ART-0171@#@.pdf,https://aafp.org/pubs/afp/issues/2017/1115/p640.pdf,Cardiomyopathy: An overview,Brieler,2017,AFP
ART-0173,VC_fail,open_access,aafp,ok,205639,Bright_2023#@#ART-0173@#@.pdf,https://www.aafp.org/pubs/afp/issues/2023/0800/food-allergies.pdf,"diagnosis, treatment, and prevention",Bright,2023,AFP
ART-0180,VC_fail,open_access,aafp,ok,173398,Bruehlman_2022#@#ART-0180@#@.pdf,https://www.aafp.org/pubs/afp/issues/2022/1200/galactorrhea.pdf,rapid evidence review,Bruehlman,2022,AFP
ART-0191,VC_fail,open_access,aafp,failed,0,,https://www.aafp.org/pubs/afp/issues/2008/0215.pdf,Chronic shoulder pain: Part I,Burbank,2008,AFP
ART-0192,VC_fail,open_access,aafp,ok,153125,Burbank_2008#@#ART-0192@#@.pdf,https://www.aafp.org/pubs/afp/issues/2008/0215/p493.pdf,Chronic shoulder pain: Part II,Burbank,2008,AFP
ART-0194,VC_fail,open_access,aafp,ok,166489,Burgers_2018#@#ART-0194@#@.pdf,https://www.aafp.org/pubs/afp/issues/2018/0301/p331.pdf,Care of the colorectal cancer survivor,Burgers,2018,AFP
ART-0197,VC_fail,open_access,aafp,ok,349707,Butani_2022#@#ART-0197@#@.pdf,https://www.aafp.org/pubs/afp/issues/2022/1100/photo-quiz-scrotal-mass.pdf,571-572,Butani,2022,AFP
ART-0206,VC_fail,open_access,aafp,ok,210864,Cannarella_2013#@#ART-0206@#@.pdf,https://www.aafp.org/pubs/afp/issues/2013/0315/p419.pdf,"Managing difficult encounters: Understanding physician, patient, and situational factors",Cannarella,2013,AFP
ART-0211,VC_fail,open_access,aafp,ok,2177470,Carlisle_2015#@#ART-0211@#@.pdf,https://www.aafp.org/pubs/afp/issues/2015/0715/p106.pdf,Differential diagnosis of the swollen red eyelid,Carlisle,2015,AFP
ART-0217,VC_fail,open_access,aafp,ok,336746,Cassas_2006#@#ART-0217@#@.pdf,https://aafp.org/pubs/afp/issues/2006/0315/p1014.pdf,Childhood and adolescent sports-related overuse injuries,Cassas,2006,AFP
ART-0220,VC_fail,open_access,aafp,ok,209715,Cayley_2019#@#ART-0220@#@.pdf,https://www.aafp.org/pubs/afp/issues/2019/0801/p143.pdf,"Vaccines for preventing influenza in healthy children, healthy adults, and older adults",Cayley,2019,AFP
ART-0227,VC_fail,open_access,aafp,ok,198713,Chang_2018#@#ART-0227@#@.pdf,https://www.aafp.org/pubs/afp/issues/2018/0701/p34.pdf,Allergy testing: Common questions and answers,Chang,2018,AFP
ART-0266,VC_fail,open_access,aafp,ok,194218,Crawford_2018#@#ART-0266@#@.pdf,https://www.aafp.org/pubs/afp/issues/2018/0201/p180.pdf,Tremor: Sorting through the differential diagnosis,Crawford,2018,AFP
ART-0285,VC_fail,open_access,aafp,ok,384059,Danoff_2018#@#ART-0285@#@.pdf,https://www.aafp.org/pubs/afp/issues/2018/0401/p465.pdf,Digital clues,Danoff,2018,AFP
ART-0291,VC_fail,open_access,aafp,ok,256109,De_2017#@#ART-0291@#@.pdf,https://www.aafp.org/pubs/afp/issues/2017/0115/p100.pdf,Uterine fibroids: Diagnosis and treatment,De,2017,AFP
ART-0298,VC_fail,open_access,aafp,ok,234883,DeMartini_2019#@#ART-0298@#@.pdf,https://www.aafp.org/pubs/afp/issues/2022/0800/generalized-anxiety-disorder-panic-disorder.pdf,Generalized anxiety disorder,DeMartini,2019,Annals
ART-0309,VC_fail,open_access,aafp,failed,0,,https://www.aafp.org/pubs/afp/issues/2012/0401.pdf,Gynecomastia,Dickson,2012,AFP
ART-0342,VC_fail,open_access,aafp,ok,2369624,DuBose_2021#@#ART-0342@#@.pdf,https://www.aafp.org/pubs/afp/issues/2021/0800/p195.pdf,Diagnosis and initial management of acute colonic diverticulitis,DuBose,2021,AFP
ART-0353,VC_fail,open_access,aafp,ok,60666,Ebell_2017#@#ART-0353@#@.pdf,https://www.aafp.org/pubs/afp/issues/2017/0615/p805.pdf,Bariatric surgery improves quality of life and results in more weight loss than intensive medical therapy,Ebell,2017,AFP
ART-0355,VC_fail,open_access,aafp,ok,81554,Ebell_2015#@#ART-0355@#@.pdf,https://www.aafp.org/pubs/afp/issues/2015/0501/p643.pdf,No long-term benefit of arthroscopic surgery for meniscal tears in middle-aged persons,Ebell,2015,AFP
ART-0356,VC_fail,open_access,aafp,ok,189018,Ebell_2018#@#ART-0356@#@.pdf,https://www.aafp.org/pubs/afp/issues/2018/0415/p523.pdf,Osteoarthritis: Rapid evidence review,Ebell,2018,AFP
ART-0357,VC_fail,open_access,aafp,ok,83398,Ebell_2017#@#ART-0357@#@.pdf,https://www.aafp.org/pubs/afp/issues/2017/1015/od3.pdf,Treatment of subclinical hypothyroidism ineffective in older adults,Ebell,2017,AFP
ART-0359,VC_fail,open_access,aafp,ok,1603329,Edmonds_2014#@#ART-0359@#@.pdf,https://aafp.org/pubs/afp/issues/2014/0401/p537.pdf,Common conditions in the overhead athlete,Edmonds,2014,AFP
ART-0371,VC_fail,open_access,aafp,ok,2430899,Ely_2014#@#ART-0371@#@.pdf,https://www.aafp.org/pubs/afp/issues/2014/1115/p702.pdf,702-710,Ely,2014,AFP
ART-0373,VC_fail,open_access,aafp,ok,118801,Endsley_2019#@#ART-0373@#@.pdf,https://www.aafp.org/pubs/afp/issues/2019/0401/p456.pdf,456-458,Endsley,2019,AFP
ART-0379,VC_fail,open_access,aafp,ok,101263,Erlich_2019#@#ART-0379@#@.pdf,https://www.aafp.org/pubs/afp/issues/2019/1215/od4.pdf,Baloxavir marboxil (Xofluza) for influenza,Erlich,2019,AFP
ART-0400,VC_fail,open_access,aafp,ok,200868,Fawcett_2004#@#ART-0400@#@.pdf,https://www.aafp.org/pubs/afp/issues/2004/0315/p1417.pdf,Nail abnormalities: Clues to systemic disease,Fawcett,2004,AFP
ART-0432,VC_fail,open_access,aafp,ok,69323,Finck_2019#@#ART-0432@#@.pdf,https://www.aafp.org/pubs/afp/issues/2019/1001/p437.pdf,437,Finck,2019,AFP
ART-0434,VC_fail,open_access,aafp,ok,1777795,Firnhaber_2022#@#ART-0434@#@.pdf,https://www.aafp.org/pubs/afp/issues/2022/0100/p65.pdf,Arterial atherosclerosis: Vascular surgery interventions,Firnhaber,2022,AFP
ART-0454,VC_fail,open_access,aafp,ok,643552,Frassetto_2011#@#ART-0454@#@.pdf,https://www.aafp.org/pubs/afp/issues/2011/1201/p1234.pdf,an update,Frassetto,2011,AFP
ART-0468,VC_fail,open_access,aafp,ok,299007,Gaitonde_2017#@#ART-0468@#@.pdf,https://www.aafp.org/pubs/afp/issues/2017/1215/p776.pdf,Chronic kidney disease: Detection and evaluation,Gaitonde,2017,AFP
ART-0484,VC_fail,open_access,aafp,ok,296298,Gazewood_2017#@#ART-0484@#@.pdf,https://www.aafp.org/pubs/afp/issues/2017/1101/p582.pdf,Heart failure with preserved ejection fraction: Diagnosis and management,Gazewood,2017,AFP
ART-0491,VC_fail,open_access,aafp,ok,234665,Gillett_2011#@#ART-0491@#@.pdf,https://www.aafp.org/pubs/afp/issues/2011/0315/p711.pdf,Considerations for safe use of statins: Liver enzyme abnormalities and muscle toxicity,Gillett,2011,AFP
ART-0515,VC_fail,open_access,aafp,ok,1720313,Goodman_2019#@#ART-0515@#@.pdf,https://www.aafp.org/pubs/afp/issues/2019/1201/p672.pdf,potential unintended consequences,Goodman,2019,AFP
ART-0530,VC_fail,open_access,aafp,ok,235274,Griswold_2015#@#ART-0530@#@.pdf,https://www.aafp.org/pubs/afp/issues/2015/0615/p856.pdf,Recognition and differential diagnosis of psychosis in primary care,Griswold,2015,AFP
ART-0541,VC_fail,open_access,aafp,ok,1313201,Gunning_2019#@#ART-0541@#@.pdf,https://www.aafp.org/pubs/afp/issues/2019/0515/p635.pdf,Lice and scabies: Treatment update,Gunning,2019,AFP
ART-0562,VC_fail,open_access,aafp,ok,261758,Harrington_2015#@#ART-0562@#@.pdf,https://www.aafp.org/pubs/afp/issues/2015/0101/p46.pdf,"Initial evaluation, diagnosis, and treatment of anorexia nervosa and bulimia nervosa",Harrington,2015,AFP
ART-0565,VC_fail,open_access,aafp,ok,1494589,Hartman-Adams_2014#@#ART-0565@#@.pdf,https://www.aafp.org/pubs/afp/issues/2014/0815/p229.pdf,Impetigo: Diagnosis and treatment,Hartman-Adams,2014,AFP
ART-0588,VC_fail,open_access,aafp,ok,225741,Herrick_2021#@#ART-0588@#@.pdf,https://www.aafp.org/pubs/afp/issues/2021/1100/p476.pdf,Medical clearance for common dental procedures,Herrick,2021,AFP
ART-0604,VC_fail,open_access,aafp,ok,1560729,House_2017#@#ART-0604@#@.pdf,https://www.aafp.org/pubs/afp/issues/2017/1201/p720.pdf,Hoarseness in adults,House,2017,AFP
ART-0643,VC_fail,open_access,aafp,ok,110222,Jonas_2018#@#ART-0643@#@.pdf,https://www.aafp.org/pubs/afp/issues/2018/0701/p20.pdf,Procalcitonin to guide antibiotic therapy in acute respiratory infections,Jonas,2018,AFP
ART-0652,VC_fail,open_access,aafp,ok,281701,Kaferle_2009#@#ART-0652@#@.pdf,https://www.aafp.org/pubs/afp/issues/2009/0201/p203.pdf,Evaluation of macrocytosis,Kaferle,2009,AFP
ART-0707,VC_fail,open_access,aafp,ok,254453,Kodner_2013#@#ART-0707@#@.pdf,https://www.aafp.org/pubs/afp/issues/2013/1115/p669.pdf,Diagnosis and management of physical abuse in children,Kodner,2013,AFP
ART-0708,VC_fail,open_access,aafp,ok,353210,Koenigsberg_2017#@#ART-0708@#@.pdf,https://www.aafp.org/pubs/afp/issues/2017/0915/p362.pdf,Diabetes self-management: Facilitating lifestyle change,Koenigsberg,2017,AFP
ART-0714,VC_fail,open_access,aafp,ok,1140735,Krishnan_2019#@#ART-0714@#@.pdf,https://aafp.org/pubs/afp/issues/2019/1201/p710.pdf,-Blockers for nephrolithiasis,Krishnan,2019,AFP
ART-0717,VC_fail,open_access,aafp,ok,218200,Kulak_2019#@#ART-0717@#@.pdf,https://www.aafp.org/pubs/afp/issues/2019/0601/p689.pdf,Adolescent substance use and misuse: Recognition and management,Kulak,2019,AFP
